visit_id,branch_id,customer_id,lead_id,visit_time
8341,200,19,,2024-03-07 13:25:10
8342,300,778,,2024-03-07 15:00:08
8343,100,479,,2024-03-07 15:24:05
8344,200,,425,2024-03-07 16:01:46
8345,100,139,,2024-03-07 18:25:44
8346,300,145,,2024-03-07 19:12:58
8347,300,1657,,2024-03-07 21:20:28
8348,200,,535,2024-03-08 02:47:59
8349,100,788,,2024-03-08 04:56:00
8350,100,176,,2024-03-08 08:31:57
8351,100,521,,2024-03-08 09:16:33
8352,200,1043,,2024-03-08 11:49:47
8353,200,,396,2024-03-08 15:58:32
8354,200,,129,2024-03-08 17:17:12
8355,100,815,,2024-03-08 19:52:29
8356,100,1081,,2024-03-08 23:01:45
8357,100,1123,,2024-03-09 01:03:23
8358,200,,595,2024-03-09 02:52:19
8359,200,173,,2024-03-09 03:40:25
8360,300,818,,2024-03-09 10:30:46
8361,200,1120,,2024-03-09 10:46:56
8362,100,661,,2024-03-09 10:48:30
8363,200,,406,2024-03-09 11:14:27
8364,200,,588,2024-03-09 16:16:03
8365,100,1471,,2024-03-09 18:26:20
8366,100,,601,2024-03-09 19:50:26
8367,100,484,,2024-03-09 21:17:15
8368,200,,228,2024-03-09 23:35:23
8369,300,,282,2024-03-10 00:57:52
8370,200,575,,2024-03-10 03:39:52
8371,200,483,,2024-03-10 04:30:58
8372,200,,62,2024-03-10 05:03:00
8373,200,80,,2024-03-10 08:00:54
8374,300,508,,2024-03-10 08:01:01
8375,300,,331,2024-03-10 08:05:22
8376,100,,564,2024-03-10 08:17:32
8377,200,,345,2024-03-10 08:43:37
8378,300,,441,2024-03-10 11:58:24
8379,100,655,,2024-03-10 16:54:02
8380,200,1069,,2024-03-10 17:23:25
8381,200,,76,2024-03-10 19:43:13
8382,300,268,,2024-03-10 21:21:46
8383,100,386,,2024-03-11 02:07:14
8384,100,,658,2024-03-11 02:24:28
8385,100,1441,,2024-03-11 03:22:27
8386,200,1674,,2024-03-11 04:31:14
8387,100,,33,2024-03-11 04:32:35
8388,300,,438,2024-03-11 05:15:13
8389,100,89,,2024-03-11 09:22:34
8390,100,368,,2024-03-11 11:34:36
8391,300,,679,2024-03-11 13:49:25
8392,300,,597,2024-03-11 14:35:44
8393,300,1613,,2024-03-11 15:29:19
8394,100,491,,2024-03-11 18:50:32
8395,200,,458,2024-03-11 19:14:02
8396,100,154,,2024-03-11 19:51:04
8397,100,1677,,2024-03-11 21:00:00
8398,200,169,,2024-03-11 21:24:58
8399,100,,268,2024-03-11 22:30:33
8400,300,,4,2024-03-11 23:55:48
8401,200,904,,2024-03-12 00:17:35
8402,100,1708,,2024-03-12 05:36:41
8403,300,502,,2024-03-12 10:20:41
8404,300,1544,,2024-03-12 10:49:28
8405,200,257,,2024-03-12 11:08:37
8406,100,,245,2024-03-12 15:23:41
8407,300,,338,2024-03-12 17:01:54
8408,200,,505,2024-03-12 17:07:34
8409,200,,136,2024-03-12 17:14:56
8410,300,1029,,2024-03-12 17:32:08
8411,200,,479,2024-03-12 17:36:10
8412,200,116,,2024-03-12 21:23:04
8413,300,70,,2024-03-13 00:26:21
8414,300,1701,,2024-03-13 00:41:49
8415,300,,523,2024-03-13 03:06:28
8416,300,610,,2024-03-13 03:22:29
8417,100,54,,2024-03-13 03:22:41
8418,200,879,,2024-03-13 12:25:19
8419,300,1497,,2024-03-13 14:55:12
8420,300,,383,2024-03-13 18:45:19
8421,100,1311,,2024-03-13 19:23:20
8422,200,1174,,2024-03-13 19:26:39
8423,300,,62,2024-03-13 20:00:07
8424,200,1600,,2024-03-13 21:37:00
8425,300,,486,2024-03-13 22:25:33
8426,300,,414,2024-03-14 00:42:33
8427,200,1500,,2024-03-14 02:43:23
8428,300,,532,2024-03-14 04:05:07
8429,300,1679,,2024-03-14 04:09:30
8430,100,1377,,2024-03-14 08:14:07
8431,100,1164,,2024-03-14 09:03:58
8432,100,1559,,2024-03-14 09:29:06
8433,100,,528,2024-03-14 10:28:33
8434,200,417,,2024-03-14 13:20:35
8435,200,1338,,2024-03-14 15:55:35
8436,100,1213,,2024-03-14 16:47:53
8437,300,1272,,2024-03-14 18:05:00
8438,300,1001,,2024-03-14 19:46:30
8439,300,183,,2024-03-14 21:51:42
8440,300,,241,2024-03-14 22:48:48
8441,200,939,,2024-03-14 23:29:41
8442,300,,187,2024-03-14 23:37:23
8443,100,839,,2024-03-15 00:47:32
8444,100,545,,2024-03-15 01:57:56
8445,200,1594,,2024-03-15 02:59:45
8446,200,434,,2024-03-15 13:16:00
8447,100,1023,,2024-03-15 14:03:09
8448,300,928,,2024-03-15 14:04:40
8449,300,937,,2024-03-15 16:51:32
8450,300,755,,2024-03-15 18:48:38
8451,200,44,,2024-03-15 20:09:32
8452,100,,592,2024-03-15 20:58:02
8453,200,77,,2024-03-15 22:10:40
8454,200,,644,2024-03-16 00:14:48
8455,200,140,,2024-03-16 00:26:34
8456,200,,333,2024-03-16 03:03:53
8457,100,887,,2024-03-16 04:12:04
8458,300,430,,2024-03-16 04:37:56
8459,100,,610,2024-03-16 05:14:17
8460,200,1294,,2024-03-16 05:40:08
8461,100,143,,2024-03-16 11:59:21
8462,200,,398,2024-03-16 13:21:13
8463,100,1714,,2024-03-16 15:07:31
8464,100,226,,2024-03-16 19:44:24
8465,100,472,,2024-03-16 20:08:34
8466,100,1221,,2024-03-16 22:11:21
8467,200,719,,2024-03-16 23:11:44
8468,100,,53,2024-03-17 00:02:35
8469,100,1181,,2024-03-17 00:04:19
8470,300,1048,,2024-03-17 00:34:06
8471,100,1446,,2024-03-17 04:03:00
8472,100,590,,2024-03-17 04:36:29
8473,100,1560,,2024-03-17 05:02:56
8474,300,1717,,2024-03-17 05:22:05
8475,100,,73,2024-03-17 05:22:59
8476,100,1603,,2024-03-17 13:31:45
8477,100,66,,2024-03-17 13:32:21
8478,300,851,,2024-03-17 15:09:53
8479,200,1227,,2024-03-17 15:54:11
8480,300,966,,2024-03-17 17:38:21
8481,100,,595,2024-03-17 18:18:24
8482,300,1637,,2024-03-17 19:44:05
8483,100,1269,,2024-03-17 21:12:00
8484,100,223,,2024-03-17 23:49:01
8485,300,974,,2024-03-18 00:47:35
8486,100,96,,2024-03-18 01:03:23
8487,300,1405,,2024-03-18 02:20:04
8488,300,435,,2024-03-18 05:33:53
8489,200,1715,,2024-03-18 06:17:04
8490,300,824,,2024-03-18 06:48:41
8491,200,,272,2024-03-18 08:33:46
8492,200,232,,2024-03-18 11:21:28
8493,100,,699,2024-03-18 14:27:23
8494,100,763,,2024-03-18 16:32:00
8495,100,769,,2024-03-18 18:25:03
8496,100,175,,2024-03-18 20:19:41
8497,300,116,,2024-03-18 21:47:36
8498,300,1554,,2024-03-18 23:39:50
8499,200,1230,,2024-03-19 01:41:28
8500,100,235,,2024-03-19 04:12:54
8501,100,1128,,2024-03-19 04:28:15
8502,100,510,,2024-03-19 04:40:49
8503,300,350,,2024-03-19 06:04:33
8504,200,182,,2024-03-19 06:41:38
8505,200,,478,2024-03-19 07:23:15
8506,300,821,,2024-03-19 08:57:37
8507,100,1316,,2024-03-19 09:49:34
8508,100,383,,2024-03-19 12:13:57
8509,200,,154,2024-03-19 12:22:33
8510,200,,240,2024-03-19 12:26:56
8511,300,,144,2024-03-19 13:33:47
8512,200,932,,2024-03-19 14:30:01
8513,100,779,,2024-03-19 15:28:38
8514,200,1098,,2024-03-19 18:39:18
8515,300,,518,2024-03-20 00:13:53
8516,200,,631,2024-03-20 01:59:26
8517,200,,623,2024-03-20 07:03:45
8518,200,966,,2024-03-20 08:47:29
8519,300,373,,2024-03-20 09:10:29
8520,200,652,,2024-03-20 11:22:51
8521,300,687,,2024-03-20 13:03:36
8522,100,,327,2024-03-20 15:07:44
8523,200,1363,,2024-03-20 15:26:08
8524,100,,231,2024-03-20 18:10:47
8525,200,,440,2024-03-20 19:39:31
8526,100,,394,2024-03-20 22:33:57
8527,300,67,,2024-03-21 00:25:30
8528,200,1160,,2024-03-21 08:04:54
8529,100,1155,,2024-03-21 09:54:03
8530,200,427,,2024-03-21 11:56:46
8531,300,,492,2024-03-21 16:31:27
8532,100,468,,2024-03-21 18:26:48
8533,300,790,,2024-03-21 19:17:46
8534,100,409,,2024-03-21 22:49:04
8535,200,,165,2024-03-22 00:19:54
8536,200,,554,2024-03-22 00:32:10
8537,300,,235,2024-03-22 01:04:06
8538,100,,440,2024-03-22 01:29:19
8539,300,77,,2024-03-22 03:43:47
8540,100,1208,,2024-03-22 04:13:22
8541,300,,397,2024-03-22 04:36:05
8542,100,311,,2024-03-22 05:24:21
8543,300,624,,2024-03-22 06:59:13
8544,200,629,,2024-03-22 07:09:26
8545,300,1074,,2024-03-22 08:06:47
8546,100,948,,2024-03-22 09:43:53
8547,100,863,,2024-03-22 12:04:34
8548,300,1216,,2024-03-22 16:25:59
8549,200,563,,2024-03-22 18:01:41
8550,200,,660,2024-03-22 19:58:30
8551,300,1599,,2024-03-23 00:21:29
8552,200,,611,2024-03-23 00:22:25
8553,100,,300,2024-03-23 00:46:22
8554,200,1058,,2024-03-23 07:27:15
8555,100,,299,2024-03-23 08:05:52
8556,200,663,,2024-03-23 08:55:30
8557,200,,283,2024-03-23 10:39:04
8558,200,554,,2024-03-23 11:52:21
8559,300,193,,2024-03-23 15:43:57
8560,100,570,,2024-03-23 17:10:51
8561,200,655,,2024-03-23 18:33:34
8562,200,1200,,2024-03-23 19:18:15
8563,300,412,,2024-03-23 20:42:11
8564,100,1604,,2024-03-23 22:05:36
8565,100,1032,,2024-03-23 23:44:59
8566,300,1003,,2024-03-24 02:27:42
8567,100,424,,2024-03-24 03:38:47
8568,200,665,,2024-03-24 05:29:07
8569,100,,398,2024-03-24 05:53:33
8570,100,1074,,2024-03-24 07:25:28
8571,200,,20,2024-03-24 08:50:19
8572,200,256,,2024-03-24 09:05:02
8573,200,,516,2024-03-24 10:24:14
8574,300,1019,,2024-03-24 11:20:54
8575,200,1230,,2024-03-24 11:38:44
8576,200,,238,2024-03-24 14:50:48
8577,100,341,,2024-03-24 16:28:15
8578,100,374,,2024-03-24 19:27:00
8579,100,492,,2024-03-24 19:30:34
8580,100,,178,2024-03-24 19:46:42
8581,300,,281,2024-03-24 20:38:33
8582,300,580,,2024-03-24 23:00:37
8583,200,1094,,2024-03-24 23:46:23
8584,300,,611,2024-03-25 00:09:06
8585,200,1574,,2024-03-25 03:56:03
8586,300,142,,2024-03-25 08:11:49
8587,200,1,,2024-03-25 12:28:07
8588,300,662,,2024-03-25 12:46:44
8589,300,1054,,2024-03-25 15:18:22
8590,200,115,,2024-03-25 15:40:06
8591,300,1303,,2024-03-25 16:48:34
8592,200,596,,2024-03-25 16:50:10
8593,100,719,,2024-03-25 19:01:54
8594,200,773,,2024-03-25 21:09:28
8595,100,1185,,2024-03-26 00:23:10
8596,300,,448,2024-03-26 01:29:38
8597,100,1423,,2024-03-26 03:23:41
8598,200,1623,,2024-03-26 04:02:55
8599,300,1509,,2024-03-26 04:22:11
8600,200,143,,2024-03-26 07:07:21
8601,100,1575,,2024-03-26 09:56:00
8602,200,649,,2024-03-26 12:27:23
8603,100,41,,2024-03-26 12:29:48
8604,200,1421,,2024-03-26 12:49:20
8605,200,968,,2024-03-26 16:37:17
8606,100,510,,2024-03-26 16:43:17
8607,300,,687,2024-03-26 17:20:08
8608,200,1594,,2024-03-26 22:23:32
8609,200,137,,2024-03-27 03:16:11
8610,100,,579,2024-03-27 03:47:21
8611,300,1523,,2024-03-27 09:19:18
8612,200,357,,2024-03-27 10:05:35
8613,300,754,,2024-03-27 17:46:54
8614,100,754,,2024-03-27 19:49:13
8615,100,673,,2024-03-27 20:25:03
8616,200,1577,,2024-03-27 21:16:12
8617,100,1099,,2024-03-27 23:39:35
8618,100,,562,2024-03-28 00:38:30
8619,100,309,,2024-03-28 02:15:48
8620,300,1051,,2024-03-28 05:31:04
8621,300,464,,2024-03-28 09:53:53
8622,100,584,,2024-03-28 10:25:43
8623,200,770,,2024-03-28 12:26:20
8624,300,572,,2024-03-28 12:50:42
8625,200,109,,2024-03-28 13:13:06
8626,300,947,,2024-03-28 13:41:19
8627,300,1644,,2024-03-28 14:15:10
8628,100,1474,,2024-03-28 14:53:47
8629,300,1121,,2024-03-28 15:01:16
8630,200,,488,2024-03-28 16:05:21
8631,200,,464,2024-03-28 17:56:07
8632,200,97,,2024-03-28 20:59:25
8633,100,,476,2024-03-28 22:19:27
8634,300,,631,2024-03-29 00:18:14
8635,200,1433,,2024-03-29 02:44:09
8636,100,830,,2024-03-29 05:10:40
8637,200,,154,2024-03-29 06:18:12
8638,100,1042,,2024-03-29 10:51:56
8639,200,,90,2024-03-29 15:41:29
8640,200,1034,,2024-03-29 17:59:48
8641,300,647,,2024-03-29 18:27:05
8642,300,749,,2024-03-29 19:29:51
8643,300,,406,2024-03-29 19:58:41
8644,100,1293,,2024-03-30 00:33:20
8645,300,1538,,2024-03-30 02:23:41
8646,100,707,,2024-03-30 05:05:38
8647,100,1077,,2024-03-30 06:38:06
8648,100,26,,2024-03-30 07:17:59
8649,300,790,,2024-03-30 08:43:39
8650,100,,348,2024-03-30 11:26:18
8651,200,,531,2024-03-30 15:36:50
8652,100,153,,2024-03-30 22:26:03
8653,100,1655,,2024-03-30 22:41:21
8654,100,,33,2024-03-30 22:51:58
8655,200,,629,2024-03-31 00:52:39
8656,300,,679,2024-03-31 02:24:37
8657,300,613,,2024-03-31 02:49:05
8658,200,,428,2024-03-31 05:25:09
8659,100,1235,,2024-03-31 06:51:03
8660,200,39,,2024-03-31 07:02:44
8661,100,835,,2024-03-31 09:22:01
8662,300,,12,2024-03-31 11:47:59
8663,200,947,,2024-03-31 15:28:42
8664,200,1199,,2024-03-31 18:12:38
8665,100,1401,,2024-03-31 18:20:48
8666,200,1044,,2024-03-31 22:18:24
8667,200,,166,2024-03-31 23:07:37
8668,300,1501,,2024-03-31 23:13:59
8669,200,691,,2024-03-31 23:31:48
8670,200,,334,2024-04-01 00:19:17
8671,200,1203,,2024-04-01 00:28:48
8672,100,914,,2024-04-01 01:12:26
8673,100,1326,,2024-04-01 01:12:38
8674,100,1410,,2024-04-01 02:12:41
8675,300,1550,,2024-04-01 04:03:51
8676,300,,577,2024-04-01 04:33:35
8677,300,1142,,2024-04-01 04:48:18
8678,200,1680,,2024-04-01 06:16:29
8679,300,1677,,2024-04-01 10:20:40
8680,200,1693,,2024-04-01 13:01:18
8681,200,,406,2024-04-01 15:44:25
8682,200,349,,2024-04-01 16:56:36
8683,200,520,,2024-04-01 18:44:43
8684,300,,663,2024-04-01 19:06:34
8685,200,,247,2024-04-01 20:58:14
8686,300,,638,2024-04-01 22:07:19
8687,200,806,,2024-04-02 05:41:40
8688,100,676,,2024-04-02 07:18:58
8689,200,445,,2024-04-02 09:08:03
8690,200,1096,,2024-04-02 10:09:58
8691,300,774,,2024-04-02 10:48:00
8692,200,,533,2024-04-02 12:36:01
8693,200,,594,2024-04-02 14:05:32
8694,200,967,,2024-04-02 14:23:08
8695,300,1168,,2024-04-02 18:39:13
8696,300,519,,2024-04-03 01:46:10
8697,200,975,,2024-04-03 02:08:56
8698,300,519,,2024-04-03 04:44:30
8699,200,375,,2024-04-03 04:48:58
8700,300,1076,,2024-04-03 09:10:26
8701,100,,706,2024-04-03 10:21:34
8702,200,,283,2024-04-03 10:47:37
8703,100,64,,2024-04-03 13:05:09
8704,100,1157,,2024-04-03 13:14:23
8705,100,,225,2024-04-03 20:03:08
8706,100,340,,2024-04-04 00:24:53
8707,200,,33,2024-04-04 00:28:19
8708,300,524,,2024-04-04 01:54:43
8709,100,626,,2024-04-04 04:52:21
8710,300,576,,2024-04-04 05:18:10
8711,100,1020,,2024-04-04 07:12:56
8712,300,348,,2024-04-04 11:35:52
8713,200,988,,2024-04-04 12:24:05
8714,300,600,,2024-04-04 14:06:58
8715,200,,681,2024-04-04 19:51:24
8716,300,1158,,2024-04-04 20:59:58
8717,300,951,,2024-04-04 21:59:04
8718,300,,71,2024-04-04 22:28:03
8719,100,943,,2024-04-04 22:58:13
8720,200,7,,2024-04-05 00:11:27
8721,200,253,,2024-04-05 03:00:25
8722,200,,193,2024-04-05 03:55:54
8723,300,1563,,2024-04-05 03:57:01
8724,200,735,,2024-04-05 06:09:38
8725,300,,251,2024-04-05 08:34:36
8726,300,,332,2024-04-05 11:31:45
8727,200,,395,2024-04-05 11:56:37
8728,200,,55,2024-04-05 12:12:36
8729,300,805,,2024-04-05 14:04:16
8730,200,1238,,2024-04-05 17:18:02
8731,300,1067,,2024-04-05 19:30:45
8732,100,,571,2024-04-05 20:04:09
8733,100,,62,2024-04-05 22:11:46
8734,200,1088,,2024-04-06 00:01:27
8735,300,548,,2024-04-06 02:48:04
8736,300,491,,2024-04-06 05:11:36
8737,200,1568,,2024-04-06 06:05:08
8738,100,406,,2024-04-06 08:41:26
8739,100,1653,,2024-04-06 08:45:06
8740,300,1263,,2024-04-06 12:23:33
8741,300,625,,2024-04-06 12:44:23
8742,200,,394,2024-04-06 13:41:19
8743,200,1235,,2024-04-07 05:28:34
8744,300,592,,2024-04-07 10:34:23
8745,100,333,,2024-04-07 17:34:36
8746,100,610,,2024-04-07 20:07:43
8747,200,,333,2024-04-07 23:59:21
8748,200,1745,,2024-04-08 00:00:04
8749,100,,380,2024-04-08 00:41:18
8750,300,,90,2024-04-08 01:02:46
8751,100,,258,2024-04-08 02:34:17
8752,300,296,,2024-04-08 05:01:34
8753,100,,111,2024-04-08 07:04:14
8754,300,1191,,2024-04-08 10:33:28
8755,100,413,,2024-04-08 11:29:14
8756,100,1045,,2024-04-08 12:35:36
8757,200,1151,,2024-04-08 13:52:03
8758,200,1396,,2024-04-09 06:02:01
8759,300,1100,,2024-04-09 07:20:25
8760,300,22,,2024-04-09 08:50:18
8761,100,,142,2024-04-09 10:56:34
8762,100,,310,2024-04-09 12:49:11
8763,300,1103,,2024-04-09 15:30:37
8764,200,,668,2024-04-09 16:06:37
8765,200,270,,2024-04-09 19:05:54
8766,200,799,,2024-04-09 20:35:02
8767,200,887,,2024-04-09 22:16:47
8768,100,1041,,2024-04-09 22:53:01
8769,100,462,,2024-04-10 08:53:35
8770,300,996,,2024-04-10 09:06:03
8771,300,17,,2024-04-10 09:57:47
8772,300,232,,2024-04-10 12:04:00
8773,300,1297,,2024-04-10 13:31:38
8774,300,,719,2024-04-10 15:32:12
8775,300,390,,2024-04-10 20:32:05
8776,100,777,,2024-04-10 20:52:25
8777,100,984,,2024-04-10 22:36:59
8778,200,371,,2024-04-11 04:07:05
8779,100,,297,2024-04-11 06:55:08
8780,100,1278,,2024-04-11 08:58:00
8781,100,381,,2024-04-11 10:32:21
8782,300,91,,2024-04-11 10:38:48
8783,200,1187,,2024-04-11 12:03:55
8784,100,,343,2024-04-11 17:37:00
8785,300,,380,2024-04-11 19:11:25
8786,200,841,,2024-04-11 19:25:20
8787,100,312,,2024-04-11 21:13:50
8788,100,,204,2024-04-12 00:02:39
8789,300,,153,2024-04-12 01:42:04
8790,300,173,,2024-04-12 03:21:04
8791,300,1137,,2024-04-12 06:50:06
8792,100,970,,2024-04-12 08:24:06
8793,100,982,,2024-04-12 08:48:07
8794,300,,151,2024-04-12 09:18:52
8795,100,106,,2024-04-12 14:37:42
8796,200,1339,,2024-04-12 16:08:20
8797,100,1139,,2024-04-12 16:20:11
8798,200,,122,2024-04-12 17:14:05
8799,100,1668,,2024-04-12 20:03:37
8800,100,108,,2024-04-12 21:10:19
8801,200,656,,2024-04-13 01:25:56
8802,100,1010,,2024-04-13 02:02:12
8803,100,,272,2024-04-13 02:38:04
8804,100,1002,,2024-04-13 03:05:38
8805,200,,419,2024-04-13 03:22:01
8806,200,1476,,2024-04-13 05:31:42
8807,300,534,,2024-04-13 12:22:03
8808,200,369,,2024-04-13 14:40:06
8809,100,1773,,2024-04-13 14:47:10
8810,100,,439,2024-04-13 14:51:11
8811,300,916,,2024-04-13 17:47:03
8812,300,1612,,2024-04-13 20:43:50
8813,100,1574,,2024-04-13 22:00:09
8814,300,847,,2024-04-13 23:12:33
8815,100,,423,2024-04-14 00:11:36
8816,300,243,,2024-04-14 00:13:51
8817,200,926,,2024-04-14 02:48:05
8818,200,1191,,2024-04-14 03:29:06
8819,100,1185,,2024-04-14 06:57:47
8820,200,186,,2024-04-14 07:18:53
8821,300,1070,,2024-04-14 08:07:31
8822,300,1081,,2024-04-14 08:58:09
8823,200,826,,2024-04-14 10:13:41
8824,200,1730,,2024-04-14 10:24:42
8825,300,934,,2024-04-14 11:16:34
8826,200,1096,,2024-04-14 11:40:50
8827,200,826,,2024-04-14 12:15:25
8828,200,1538,,2024-04-14 13:03:49
8829,200,620,,2024-04-14 15:02:01
8830,200,,331,2024-04-14 15:05:54
8831,300,672,,2024-04-14 15:24:26
8832,300,1724,,2024-04-14 15:27:42
8833,200,973,,2024-04-14 17:07:51
8834,100,631,,2024-04-14 17:59:08
8835,100,697,,2024-04-14 19:51:29
8836,200,,599,2024-04-14 21:43:33
8837,100,1255,,2024-04-15 04:31:34
8838,100,,309,2024-04-15 08:58:08
8839,200,1608,,2024-04-15 10:50:37
8840,100,1172,,2024-04-15 11:45:00
8841,300,272,,2024-04-15 12:09:05
8842,300,,18,2024-04-15 13:26:17
8843,100,628,,2024-04-15 21:10:22
8844,100,1753,,2024-04-16 01:58:55
8845,300,860,,2024-04-16 02:00:08
8846,200,,666,2024-04-16 02:15:12
8847,300,202,,2024-04-16 03:05:17
8848,200,1524,,2024-04-16 03:07:43
8849,100,,533,2024-04-16 06:44:27
8850,200,20,,2024-04-16 08:51:37
8851,100,,58,2024-04-16 09:00:33
8852,300,1330,,2024-04-16 09:48:47
8853,100,699,,2024-04-16 10:40:52
8854,100,1768,,2024-04-16 11:48:06
8855,200,,202,2024-04-16 15:58:23
8856,100,1102,,2024-04-16 17:41:32
8857,200,422,,2024-04-16 18:44:00
8858,200,826,,2024-04-16 19:23:50
8859,300,,707,2024-04-16 20:51:39
8860,100,1132,,2024-04-16 22:08:38
8861,100,994,,2024-04-16 22:08:45
8862,300,1346,,2024-04-16 22:35:03
8863,200,1510,,2024-04-16 23:58:38
8864,100,1597,,2024-04-17 00:09:33
8865,100,398,,2024-04-17 00:22:15
8866,200,,64,2024-04-17 00:38:24
8867,300,1196,,2024-04-17 01:07:25
8868,200,,696,2024-04-17 02:51:08
8869,300,1046,,2024-04-17 03:28:12
8870,200,1283,,2024-04-17 05:28:42
8871,100,,459,2024-04-17 05:42:14
8872,300,,562,2024-04-17 06:16:46
8873,300,1382,,2024-04-17 07:18:32
8874,300,,73,2024-04-17 07:52:44
8875,300,803,,2024-04-17 08:41:13
8876,300,,301,2024-04-17 13:44:40
8877,200,1258,,2024-04-17 14:18:12
8878,300,1431,,2024-04-17 19:47:56
8879,200,,681,2024-04-17 22:21:04
8880,300,850,,2024-04-18 05:00:11
8881,200,1743,,2024-04-18 05:25:58
8882,200,,257,2024-04-18 05:51:53
8883,200,430,,2024-04-18 06:51:38
8884,300,663,,2024-04-18 07:29:13
8885,200,408,,2024-04-18 11:31:24
8886,200,842,,2024-04-18 11:45:33
8887,200,1593,,2024-04-18 13:37:54
8888,100,,486,2024-04-18 15:04:41
8889,300,1122,,2024-04-18 17:01:10
8890,200,1267,,2024-04-18 17:05:17
8891,200,,91,2024-04-18 17:55:28
8892,100,,503,2024-04-18 17:59:32
8893,300,362,,2024-04-18 23:19:31
8894,200,883,,2024-04-18 23:46:46
8895,100,674,,2024-04-19 02:23:49
8896,300,807,,2024-04-19 02:39:49
8897,100,,2,2024-04-19 03:14:39
8898,300,,683,2024-04-19 04:34:36
8899,100,1799,,2024-04-19 11:44:11
8900,200,441,,2024-04-19 14:07:09
8901,300,1767,,2024-04-19 18:24:16
8902,200,1005,,2024-04-19 18:24:18
8903,200,825,,2024-04-19 19:57:32
8904,300,555,,2024-04-19 20:34:59
8905,100,289,,2024-04-19 20:55:05
8906,300,,25,2024-04-19 22:58:08
8907,200,,506,2024-04-20 02:22:46
8908,200,1125,,2024-04-20 08:13:55
8909,200,,287,2024-04-20 11:55:31
8910,200,,600,2024-04-20 18:45:57
8911,100,967,,2024-04-20 22:22:39
8912,300,,155,2024-04-21 00:24:13
8913,300,131,,2024-04-21 02:44:00
8914,100,329,,2024-04-21 04:49:10
8915,200,,341,2024-04-21 06:57:46
8916,100,37,,2024-04-21 08:13:13
8917,300,335,,2024-04-21 09:09:35
8918,300,607,,2024-04-21 12:18:24
8919,200,1036,,2024-04-21 12:19:47
8920,300,,207,2024-04-21 12:45:57
8921,200,430,,2024-04-21 13:14:05
8922,200,1387,,2024-04-21 15:50:29
8923,100,251,,2024-04-21 19:03:52
8924,200,793,,2024-04-21 19:47:42
8925,200,183,,2024-04-21 21:44:44
8926,200,748,,2024-04-22 00:07:28
8927,100,989,,2024-04-22 00:16:02
8928,300,,580,2024-04-22 00:25:32
8929,200,,204,2024-04-22 02:38:30
8930,100,1534,,2024-04-22 05:30:19
8931,300,,453,2024-04-22 05:43:07
8932,300,554,,2024-04-22 06:18:06
8933,200,348,,2024-04-22 06:43:02
8934,200,754,,2024-04-22 08:12:18
8935,100,,78,2024-04-22 08:21:39
8936,100,,251,2024-04-22 08:49:34
8937,100,746,,2024-04-22 11:28:19
8938,100,1213,,2024-04-22 13:50:01
8939,200,562,,2024-04-22 15:35:31
8940,100,1063,,2024-04-22 17:27:10
8941,100,1230,,2024-04-22 17:37:01
8942,100,1795,,2024-04-22 23:43:05
8943,100,1605,,2024-04-23 00:08:00
8944,200,1573,,2024-04-23 01:36:45
8945,200,,188,2024-04-23 05:00:12
8946,300,1114,,2024-04-23 05:04:28
8947,200,,10,2024-04-23 07:46:39
8948,200,685,,2024-04-23 10:28:19
8949,200,1142,,2024-04-23 11:48:16
8950,100,1399,,2024-04-23 14:03:25
8951,200,1419,,2024-04-23 15:00:12
8952,300,,242,2024-04-23 19:49:33
8953,100,289,,2024-04-23 20:17:44
8954,300,,200,2024-04-23 21:05:23
8955,300,1582,,2024-04-23 21:30:43
8956,100,1609,,2024-04-23 21:54:05
8957,300,1682,,2024-04-23 23:19:10
8958,300,1274,,2024-04-23 23:57:18
8959,200,846,,2024-04-23 23:57:38
8960,100,,579,2024-04-24 01:13:17
8961,100,1320,,2024-04-24 02:32:24
8962,100,,548,2024-04-24 03:35:48
8963,100,,156,2024-04-24 04:38:09
8964,300,1436,,2024-04-24 06:26:09
8965,100,,94,2024-04-24 11:14:32
8966,200,514,,2024-04-24 11:49:42
8967,200,341,,2024-04-24 12:26:01
8968,200,1366,,2024-04-24 15:15:53
8969,300,1378,,2024-04-24 15:20:32
8970,100,782,,2024-04-24 16:49:44
8971,100,244,,2024-04-24 17:38:47
8972,300,549,,2024-04-24 18:01:56
8973,100,1528,,2024-04-24 19:59:45
8974,300,628,,2024-04-24 22:28:44
8975,100,,26,2024-04-24 22:51:01
8976,100,818,,2024-04-25 02:52:26
8977,200,865,,2024-04-25 04:04:38
8978,300,1675,,2024-04-25 09:17:11
8979,100,268,,2024-04-25 11:05:31
8980,100,1315,,2024-04-25 11:48:45
8981,100,409,,2024-04-25 13:47:03
8982,300,,15,2024-04-25 18:30:39
8983,200,631,,2024-04-25 19:00:48
8984,100,1111,,2024-04-25 20:00:06
8985,200,389,,2024-04-26 00:25:00
8986,300,,281,2024-04-26 05:43:46
8987,300,1818,,2024-04-26 06:03:35
8988,300,1781,,2024-04-26 07:15:24
8989,100,1441,,2024-04-26 08:30:05
8990,200,610,,2024-04-26 09:15:00
8991,300,792,,2024-04-26 13:14:35
8992,100,389,,2024-04-26 13:41:53
8993,100,,24,2024-04-26 14:21:17
8994,200,270,,2024-04-26 14:49:02
8995,300,1503,,2024-04-26 15:42:35
