visit_id,customer_id,lead_id,branch_id,entring_datetime,leaving_datetime,purchased
7465,1237,,100,2025-06-25 16:10:37,2025-06-25 16:42:37,False
7466,87,,300,2025-06-26 17:24:24,2025-06-26 19:24:24,True
7467,,723,100,2024-03-27 14:54:34,2024-03-27 16:10:34,True
7468,,486,300,2024-08-07 16:21:51,2024-08-07 18:13:51,True
7469,2676,,300,2025-05-09 12:56:49,2025-05-09 13:29:49,False
7470,,188,300,2024-07-02 11:46:02,2024-07-02 12:13:02,False
7471,337,,200,2024-11-11 12:16:42,2024-11-11 12:58:42,False
7472,,626,100,2023-03-22 19:43:01,2023-03-22 21:19:01,True
7473,,843,200,2022-11-30 11:29:10,2022-11-30 13:10:10,True
7474,1874,,200,2025-03-21 11:44:48,2025-03-21 12:29:48,True
7475,2422,,100,2024-09-16 17:53:46,2024-09-16 18:37:46,True
7476,2689,,100,2023-09-30 16:53:04,2023-09-30 18:18:04,True
7477,,781,100,2021-04-30 10:21:47,2021-04-30 11:03:47,True
7478,,715,100,2023-06-18 10:29:04,2023-06-18 11:23:04,True
7479,1697,,100,2022-10-20 16:50:28,2022-10-20 17:03:28,False
7480,1491,,300,2023-12-06 17:30:31,2023-12-06 18:29:31,True
7481,1160,,300,2023-12-12 14:54:43,2023-12-12 16:01:43,True
7482,2241,,200,2024-04-01 09:37:03,2024-04-01 11:27:03,True
7483,872,,200,2024-05-21 12:13:45,2024-05-21 12:35:45,True
7484,,726,100,2025-03-14 15:46:43,2025-03-14 16:06:43,True
7485,2816,,300,2024-08-21 19:33:17,2024-08-21 21:07:17,False
7486,628,,300,2025-04-12 19:08:30,2025-04-12 20:07:30,True
7487,992,,200,2024-10-18 11:21:07,2024-10-18 11:44:07,True
7488,,598,100,2025-01-20 16:46:56,2025-01-20 17:54:56,False
7489,,34,300,2024-01-14 11:00:14,2024-01-14 11:42:14,False
7490,1952,,100,2025-01-11 09:48:09,2025-01-11 10:03:09,False
7491,,110,300,2024-08-05 10:29:14,2024-08-05 12:02:14,True
7492,876,,100,2021-12-13 14:11:44,2021-12-13 14:55:44,True
7493,2309,,200,2023-06-16 18:39:33,2023-06-16 20:00:33,True
7494,,721,100,2025-01-03 14:59:52,2025-01-03 16:06:52,True
7495,,414,200,2023-06-01 18:06:47,2023-06-01 18:19:47,False
7496,2070,,300,2025-02-23 19:41:48,2025-02-23 21:29:48,True
7497,598,,100,2024-02-07 14:34:58,2024-02-07 15:08:58,False
7498,599,,100,2024-12-25 19:10:01,2024-12-25 20:51:01,True
7499,,43,300,2025-04-14 09:00:49,2025-04-14 09:52:49,False
7500,,148,100,2022-11-16 16:16:01,2022-11-16 17:02:01,True
7501,2760,,200,2025-06-26 09:42:04,2025-06-26 10:54:04,True
7502,,504,200,2024-04-11 10:39:55,2024-04-11 11:07:55,True
7503,,161,200,2023-11-02 19:58:17,2023-11-02 20:18:17,True
7504,170,,100,2025-06-29 16:12:18,2025-06-29 17:30:18,True
7505,,87,200,2023-07-08 11:33:36,2023-07-08 12:15:36,True
7506,2470,,100,2024-11-15 09:56:33,2024-11-15 10:57:33,True
7507,,877,300,2025-04-27 15:53:40,2025-04-27 17:27:40,False
7508,1506,,100,2024-05-07 12:22:58,2024-05-07 12:29:58,True
7509,,134,200,2022-12-21 12:17:21,2022-12-21 13:14:21,True
7510,681,,300,2025-04-02 16:19:00,2025-04-02 17:13:00,False
7511,443,,200,2024-07-19 15:26:26,2024-07-19 16:32:26,True
7512,,118,300,2024-03-09 11:29:32,2024-03-09 12:31:32,True
7513,,511,200,2023-09-21 19:38:01,2023-09-21 21:35:01,True
7514,,984,300,2025-04-14 09:03:41,2025-04-14 09:43:41,True
7515,570,,200,2024-07-24 17:42:51,2024-07-24 18:49:51,True
7516,,152,300,2024-05-20 12:33:11,2024-05-20 13:25:11,True
7517,,451,300,2024-01-07 18:32:48,2024-01-07 18:54:48,True
7518,,941,200,2024-08-02 09:45:56,2024-08-02 10:41:56,True
7519,,862,300,2024-09-23 19:04:19,2024-09-23 20:44:19,True
7520,832,,300,2025-04-06 09:32:32,2025-04-06 10:04:32,False
7521,,16,200,2023-11-16 11:47:51,2023-11-16 12:51:51,True
7522,2081,,200,2023-07-31 16:33:34,2023-07-31 17:49:34,False
7523,,504,200,2024-12-01 13:36:11,2024-12-01 14:06:11,True
7524,,923,300,2024-10-26 18:05:47,2024-10-26 19:23:47,True
7525,1513,,300,2025-01-07 12:02:50,2025-01-07 12:35:50,True
7526,590,,100,2024-08-24 17:24:52,2024-08-24 18:13:52,True
7527,2555,,200,2025-06-20 19:21:41,2025-06-20 20:04:41,True
7528,,55,200,2024-02-14 10:20:24,2024-02-14 10:45:24,True
7529,,71,200,2023-01-03 13:42:17,2023-01-03 14:25:17,False
7530,1839,,200,2025-05-09 12:46:38,2025-05-09 13:15:38,True
7531,,564,300,2024-11-22 10:18:05,2024-11-22 11:03:05,True
7532,,677,100,2021-11-19 17:11:33,2021-11-19 18:55:33,False
7533,,189,300,2024-11-06 12:40:24,2024-11-06 13:30:24,True
7534,312,,300,2025-05-07 18:32:28,2025-05-07 19:15:28,True
7535,,940,200,2022-10-21 17:37:22,2022-10-21 19:36:22,True
7536,,730,200,2022-12-11 10:28:59,2022-12-11 10:36:59,True
7537,743,,100,2025-02-19 10:16:26,2025-02-19 10:35:26,True
7538,2099,,100,2024-11-22 14:48:57,2024-11-22 15:25:57,False
7539,195,,200,2024-09-29 15:55:43,2024-09-29 16:30:43,True
7540,2101,,200,2024-12-07 15:18:10,2024-12-07 16:33:10,True
7541,1430,,300,2024-01-13 09:35:14,2024-01-13 10:57:14,True
7542,1247,,200,2025-02-18 11:58:43,2025-02-18 12:56:43,True
7543,,510,200,2024-07-12 14:20:32,2024-07-12 14:40:32,False
7544,360,,200,2024-09-07 09:34:05,2024-09-07 10:13:05,True
7545,,452,100,2024-04-11 12:37:48,2024-04-11 12:47:48,True
7546,,926,200,2024-05-20 09:39:47,2024-05-20 10:30:47,False
7547,,734,200,2023-12-19 16:22:08,2023-12-19 18:03:08,True
7548,1043,,100,2021-10-25 11:28:20,2021-10-25 13:11:20,True
7549,922,,100,2022-07-16 09:17:08,2022-07-16 11:06:08,True
7550,1398,,200,2023-12-07 16:26:47,2023-12-07 17:27:47,True
7551,,916,100,2023-01-03 17:16:31,2023-01-03 17:56:31,True
7552,1285,,200,2024-02-10 11:49:11,2024-02-10 13:25:11,False
7553,,528,100,2023-02-07 09:24:26,2023-02-07 09:30:26,True
7554,,366,300,2025-05-18 14:29:32,2025-05-18 15:41:32,True
7555,519,,200,2025-01-10 11:22:10,2025-01-10 12:07:10,True
7556,2401,,200,2024-07-13 13:23:26,2024-07-13 15:06:26,True
7557,787,,100,2025-06-17 18:59:19,2025-06-17 20:37:19,True
7558,2361,,100,2023-03-23 09:07:35,2023-03-23 10:06:35,True
7559,1783,,100,2023-05-06 11:35:54,2023-05-06 11:40:54,False
7560,,641,200,2023-12-21 18:02:11,2023-12-21 18:15:11,False
7561,,600,100,2021-12-03 12:45:55,2021-12-03 13:38:55,True
7562,,464,100,2022-03-06 18:29:28,2022-03-06 19:46:28,True
7563,,859,100,2024-02-21 19:17:09,2024-02-21 20:20:09,True
7564,2193,,100,2025-01-26 16:27:15,2025-01-26 16:51:15,True
7565,2175,,200,2023-07-05 12:12:30,2023-07-05 14:12:30,False
7566,989,,300,2024-04-12 16:27:13,2024-04-12 17:58:13,False
7567,,531,200,2023-12-13 19:18:01,2023-12-13 19:56:01,True
7568,,328,200,2022-09-03 17:11:54,2022-09-03 19:03:54,False
7569,,50,200,2024-04-24 14:28:13,2024-04-24 14:35:13,False
7570,858,,300,2024-07-17 15:00:24,2024-07-17 15:41:24,True
7571,2259,,200,2023-06-26 09:22:58,2023-06-26 10:39:58,True
7572,1790,,300,2025-05-25 10:22:09,2025-05-25 12:10:09,True
7573,1371,,100,2021-04-22 18:30:17,2021-04-22 20:08:17,True
7574,321,,300,2024-02-15 16:20:01,2024-02-15 17:16:01,True
7575,,715,100,2024-04-15 09:15:23,2024-04-15 10:23:23,False
7576,1479,,200,2024-07-27 12:32:25,2024-07-27 14:30:25,False
7577,2776,,300,2024-10-30 19:23:02,2024-10-30 21:17:02,False
7578,1199,,100,2023-06-20 09:34:26,2023-06-20 10:29:26,True
7579,2237,,300,2025-03-24 12:54:48,2025-03-24 14:28:48,True
7580,,956,200,2023-03-29 09:39:45,2023-03-29 10:44:45,False
7581,1609,,300,2025-05-10 15:51:28,2025-05-10 16:50:28,True
7582,953,,300,2024-08-21 13:08:08,2024-08-21 13:13:08,True
7583,2943,,200,2024-12-24 18:41:15,2024-12-24 20:12:15,True
7584,3,,200,2024-10-31 13:03:01,2024-10-31 14:33:01,False
7585,2356,,200,2023-02-24 17:26:02,2023-02-24 18:43:02,True
7586,2918,,200,2025-03-05 11:03:56,2025-03-05 11:44:56,True
7587,,799,100,2025-03-29 14:03:57,2025-03-29 14:37:57,False
7588,,56,300,2025-01-20 17:55:12,2025-01-20 18:13:12,True
7589,,790,300,2024-06-27 18:43:51,2024-06-27 19:12:51,True
7590,,814,300,2024-04-18 09:49:25,2024-04-18 11:21:25,True
7591,,784,200,2022-11-19 17:54:07,2022-11-19 18:31:07,True
7592,,381,100,2022-03-21 18:13:32,2022-03-21 19:35:32,True
7593,1413,,100,2022-09-13 11:40:39,2022-09-13 12:16:39,True
7594,,341,100,2023-10-10 17:04:54,2023-10-10 18:39:54,True
7595,985,,300,2024-12-24 10:15:17,2024-12-24 10:30:17,False
7596,,559,300,2025-02-08 09:52:29,2025-02-08 11:12:29,True
7597,,100,100,2023-05-07 19:56:20,2023-05-07 20:50:20,False
7598,1967,,100,2025-04-02 14:40:32,2025-04-02 15:13:32,True
7599,22,,200,2023-08-13 19:33:10,2023-08-13 21:25:10,True
7600,,621,100,2023-11-24 13:26:05,2023-11-24 14:48:05,True
7601,2601,,200,2025-02-11 10:41:11,2025-02-11 11:48:11,False
7602,2451,,100,2024-12-16 09:17:16,2024-12-16 10:46:16,True
7603,,349,300,2025-03-13 10:37:25,2025-03-13 11:20:25,False
7604,,69,100,2025-01-29 19:20:17,2025-01-29 19:55:17,True
7605,,238,300,2023-11-18 12:59:55,2023-11-18 13:33:55,True
7606,,719,200,2022-07-05 14:15:32,2022-07-05 14:49:32,True
7607,,899,100,2024-04-14 16:19:15,2024-04-14 18:06:15,True
7608,2167,,200,2025-04-15 19:12:26,2025-04-15 19:30:26,True
7609,,551,300,2025-06-10 12:58:25,2025-06-10 14:26:25,True
7610,2711,,200,2024-01-24 16:29:55,2024-01-24 17:13:55,True
7611,634,,100,2025-01-12 16:21:52,2025-01-12 16:45:52,True
7612,,974,100,2023-02-14 13:03:17,2023-02-14 14:02:17,True
7613,583,,300,2025-06-29 12:32:27,2025-06-29 13:12:27,True
7614,2341,,200,2022-12-22 19:09:06,2022-12-22 19:42:06,False
7615,,706,100,2021-12-22 15:32:06,2021-12-22 16:21:06,True
7616,2917,,100,2024-03-13 18:27:43,2024-03-13 19:50:43,True
7617,869,,200,2023-06-14 17:01:20,2023-06-14 17:40:20,False
7618,2229,,200,2025-06-26 19:01:17,2025-06-26 20:25:17,True
7619,,842,300,2024-05-28 19:13:50,2024-05-28 20:42:50,True
7620,,906,200,2024-12-28 18:42:17,2024-12-28 20:01:17,True
7621,2578,,200,2024-03-17 13:05:14,2024-03-17 14:47:14,True
7622,,153,100,2024-05-06 16:53:56,2024-05-06 17:17:56,False
7623,,210,300,2025-03-18 11:56:23,2025-03-18 13:15:23,False
7624,,822,300,2024-08-02 09:47:10,2024-08-02 10:15:10,True
7625,1454,,100,2024-06-08 14:41:49,2024-06-08 16:03:49,True
7626,,996,300,2024-04-18 11:54:27,2024-04-18 13:27:27,True
7627,,872,300,2024-02-18 10:03:36,2024-02-18 10:09:36,False
7628,710,,100,2024-07-27 18:08:36,2024-07-27 18:32:36,True
7629,,250,100,2024-07-14 13:25:00,2024-07-14 14:09:00,True
7630,1640,,300,2025-02-28 09:26:15,2025-02-28 11:09:15,True
7631,1316,,200,2025-05-06 10:52:27,2025-05-06 11:26:27,False
7632,2498,,100,2025-06-15 19:25:14,2025-06-15 20:13:14,True
7633,1093,,200,2024-12-08 12:48:44,2024-12-08 14:16:44,True
7634,,276,200,2022-06-25 15:19:58,2022-06-25 16:27:58,True
7635,,41,100,2021-07-21 15:17:45,2021-07-21 16:19:45,True
7636,1592,,100,2025-05-10 19:44:29,2025-05-10 21:36:29,True
7637,,799,200,2023-03-03 11:25:01,2023-03-03 13:15:01,False
7638,1700,,200,2023-01-12 14:29:25,2023-01-12 16:27:25,True
7639,430,,300,2023-10-25 19:52:58,2023-10-25 20:41:58,True
7640,2724,,200,2025-05-22 14:07:57,2025-05-22 15:04:57,False
7641,2525,,100,2024-07-25 15:19:56,2024-07-25 15:49:56,True
7642,2602,,300,2025-05-25 12:05:35,2025-05-25 12:51:35,True
7643,,75,100,2023-08-17 12:32:07,2023-08-17 12:49:07,True
7644,,880,300,2023-11-10 12:01:21,2023-11-10 12:48:21,True
7645,,363,200,2023-10-29 10:11:48,2023-10-29 10:56:48,True
7646,2341,,300,2024-01-21 14:26:24,2024-01-21 15:00:24,True
7647,1856,,300,2024-07-01 17:43:01,2024-07-01 19:41:01,False
7648,,56,100,2021-05-11 10:50:43,2021-05-11 12:43:43,True
7649,2967,,200,2025-05-16 15:23:27,2025-05-16 17:23:27,True
7650,418,,300,2025-06-03 16:41:15,2025-06-03 17:18:15,True
7651,1621,,300,2025-06-28 09:09:02,2025-06-28 09:42:02,False
7652,1364,,300,2024-12-28 10:39:27,2024-12-28 11:43:27,False
7653,,27,300,2024-08-12 18:38:16,2024-08-12 20:36:16,True
7654,2010,,300,2024-10-09 09:00:49,2024-10-09 10:22:49,False
7655,,162,100,2022-03-07 09:05:44,2022-03-07 10:56:44,True
7656,,287,200,2023-12-06 11:17:50,2023-12-06 12:12:50,True
7657,994,,100,2025-01-11 14:57:01,2025-01-11 15:29:01,False
7658,,801,100,2024-09-14 09:12:41,2024-09-14 10:18:41,True
7659,294,,300,2024-05-23 16:02:21,2024-05-23 17:37:21,True
7660,,900,300,2025-05-16 14:50:17,2025-05-16 16:29:17,False
7661,,804,300,2023-12-12 19:02:12,2023-12-12 20:51:12,True
7662,2225,,200,2023-10-12 19:46:08,2023-10-12 20:52:08,False
7663,1922,,200,2025-06-01 14:56:26,2025-06-01 16:42:26,True
7664,564,,300,2025-02-17 11:50:32,2025-02-17 13:37:32,False
7665,307,,300,2023-09-27 10:39:18,2023-09-27 11:19:18,True
7666,428,,200,2024-05-26 19:01:05,2024-05-26 20:28:05,False
7667,449,,200,2022-10-18 18:41:23,2022-10-18 20:07:23,True
7668,2291,,300,2024-11-17 16:09:40,2024-11-17 17:54:40,True
7669,1781,,100,2025-06-18 10:38:57,2025-06-18 11:44:57,True
7670,2159,,100,2023-01-24 15:52:58,2023-01-24 16:51:58,True
7671,,457,200,2025-01-26 14:08:25,2025-01-26 16:02:25,True
7672,1554,,300,2025-06-01 14:33:03,2025-06-01 16:12:03,False
7673,1729,,300,2024-12-12 11:07:50,2024-12-12 12:06:50,False
7674,2393,,200,2025-05-02 17:48:47,2025-05-02 17:53:47,False
7675,1729,,300,2025-03-15 14:21:03,2025-03-15 14:45:03,False
7676,,914,300,2023-11-03 10:37:32,2023-11-03 11:18:32,True
7677,2819,,300,2025-02-09 13:16:39,2025-02-09 13:24:39,False
7678,,514,300,2023-11-24 18:46:53,2023-11-24 20:09:53,False
7679,2983,,100,2024-05-17 11:56:43,2024-05-17 12:39:43,True
7680,,20,100,2024-04-13 19:17:46,2024-04-13 19:45:46,True
7681,,871,300,2024-07-28 13:15:51,2024-07-28 14:58:51,False
7682,2172,,100,2025-04-11 10:37:06,2025-04-11 10:42:06,False
7683,,507,300,2025-02-17 16:12:54,2025-02-17 17:15:54,True
7684,,350,200,2024-09-14 19:55:35,2024-09-14 20:36:35,False
7685,1337,,100,2024-10-11 19:01:20,2024-10-11 20:07:20,True
7686,,498,200,2023-10-05 11:45:06,2023-10-05 13:00:06,True
7687,834,,300,2025-03-31 12:27:53,2025-03-31 13:55:53,False
7688,2054,,100,2022-10-30 18:30:28,2022-10-30 19:34:28,True
7689,,568,300,2023-12-14 11:04:00,2023-12-14 12:06:00,True
7690,2309,,300,2023-09-06 14:26:12,2023-09-06 15:54:12,True
7691,,133,200,2025-02-16 09:25:21,2025-02-16 11:11:21,False
7692,2673,,200,2022-11-02 15:30:24,2022-11-02 16:17:24,True
7693,1589,,300,2024-09-09 17:13:47,2024-09-09 18:26:47,True
7694,,988,100,2023-11-27 16:42:59,2023-11-27 17:07:59,True
7695,1218,,300,2025-01-20 10:38:11,2025-01-20 11:46:11,True
7696,2339,,300,2025-04-23 13:35:25,2025-04-23 13:57:25,True
7697,,47,100,2021-08-03 09:56:17,2021-08-03 10:17:17,True
7698,,781,200,2022-08-23 15:59:58,2022-08-23 16:50:58,True
7699,,628,300,2025-03-13 12:23:57,2025-03-13 12:31:57,True
7700,1259,,200,2025-05-02 09:14:42,2025-05-02 09:28:42,False
7701,,887,200,2024-02-06 10:50:59,2024-02-06 11:57:59,True
7702,1854,,300,2025-03-17 16:54:49,2025-03-17 18:48:49,True
7703,2466,,200,2025-06-28 15:59:40,2025-06-28 16:58:40,True
7704,304,,300,2024-11-28 16:30:24,2024-11-28 18:12:24,True
7705,505,,200,2025-05-21 14:59:45,2025-05-21 15:22:45,False
7706,2979,,200,2024-04-26 10:24:21,2024-04-26 11:51:21,True
7707,707,,300,2025-06-07 10:20:09,2025-06-07 10:35:09,True
7708,,319,100,2024-04-16 16:12:09,2024-04-16 17:32:09,False
7709,,636,200,2025-03-08 13:51:48,2025-03-08 14:26:48,True
7710,,62,200,2024-03-17 12:39:45,2024-03-17 13:18:45,True
7711,,545,200,2023-04-28 10:41:24,2023-04-28 11:21:24,True
7712,768,,100,2023-10-20 17:25:57,2023-10-20 18:35:57,True
7713,,17,200,2023-11-24 09:08:28,2023-11-24 09:52:28,True
7714,,274,300,2024-03-26 16:10:42,2024-03-26 17:59:42,True
7715,1575,,200,2023-07-24 18:10:41,2023-07-24 19:34:41,False
7716,1835,,100,2024-10-11 15:55:42,2024-10-11 16:06:42,True
7717,1493,,300,2024-09-12 16:28:04,2024-09-12 17:31:04,False
7718,,474,100,2022-06-14 09:16:37,2022-06-14 10:28:37,True
7719,771,,300,2024-09-19 14:10:11,2024-09-19 15:55:11,True
7720,2791,,100,2025-06-15 14:59:07,2025-06-15 15:57:07,False
7721,1282,,100,2021-11-04 11:25:15,2021-11-04 12:48:15,True
7722,1283,,200,2025-02-17 19:32:44,2025-02-17 19:48:44,True
7723,,532,300,2024-08-10 12:13:41,2024-08-10 14:11:41,True
7724,2286,,100,2024-05-26 14:32:07,2024-05-26 14:47:07,True
7725,,554,100,2022-05-16 14:20:06,2022-05-16 14:48:06,True
7726,1657,,200,2024-04-08 18:10:00,2024-04-08 19:23:00,True
7727,456,,200,2024-10-22 16:57:02,2024-10-22 18:28:02,True
7728,,472,300,2025-05-23 10:35:23,2025-05-23 11:04:23,True
7729,1598,,100,2023-02-08 12:48:43,2023-02-08 13:05:43,True
7730,674,,100,2025-04-13 15:12:11,2025-04-13 15:34:11,True
7731,,483,200,2025-02-16 09:07:45,2025-02-16 09:57:45,True
7732,,527,300,2025-03-02 12:17:40,2025-03-02 13:13:40,True
7733,694,,200,2024-06-28 12:18:57,2024-06-28 13:40:57,True
7734,,293,200,2024-11-18 19:48:08,2024-11-18 19:56:08,False
7735,,805,200,2024-07-12 10:55:57,2024-07-12 12:47:57,True
7736,597,,300,2025-01-31 12:21:53,2025-01-31 12:48:53,True
7737,1172,,300,2024-07-02 11:08:14,2024-07-02 12:52:14,True
7738,12,,300,2024-11-01 09:18:41,2024-11-01 10:34:41,False
7739,1451,,300,2025-01-19 18:32:29,2025-01-19 19:22:29,True
7740,987,,200,2024-03-17 09:10:10,2024-03-17 09:22:10,True
7741,485,,300,2024-08-20 15:11:03,2024-08-20 16:35:03,True
7742,690,,200,2024-11-11 11:43:44,2024-11-11 11:48:44,True
7743,,354,300,2024-07-17 18:00:59,2024-07-17 19:02:59,False
7744,,872,200,2023-02-23 11:36:57,2023-02-23 12:34:57,True
7745,2007,,100,2025-02-25 19:55:50,2025-02-25 21:21:50,True
7746,688,,200,2024-10-22 19:28:53,2024-10-22 19:33:53,True
7747,725,,200,2022-07-18 13:32:37,2022-07-18 13:43:37,True
7748,,381,300,2024-07-07 11:05:28,2024-07-07 12:21:28,True
7749,,641,300,2024-05-17 18:34:07,2024-05-17 19:46:07,True
7750,2340,,100,2025-05-08 09:17:58,2025-05-08 10:47:58,False
7751,,325,100,2021-03-28 10:37:16,2021-03-28 10:47:16,True
7752,,267,300,2023-12-31 19:03:45,2023-12-31 19:17:45,False
7753,,424,100,2025-06-20 13:50:35,2025-06-20 15:00:35,True
7754,,614,200,2025-03-15 19:42:27,2025-03-15 20:04:27,False
7755,1713,,300,2025-05-08 18:05:07,2025-05-08 18:49:07,False
7756,,578,200,2023-06-22 16:19:56,2023-06-22 17:38:56,True
7757,,385,100,2025-04-26 19:08:16,2025-04-26 20:57:16,False
7758,,898,300,2024-08-03 13:18:52,2024-08-03 13:49:52,True
7759,,766,300,2025-04-07 14:12:08,2025-04-07 15:34:08,True
7760,2334,,200,2025-04-05 17:06:04,2025-04-05 18:47:04,True
7761,1511,,200,2022-11-07 18:34:36,2022-11-07 19:17:36,False
7762,,172,300,2024-12-31 18:48:29,2024-12-31 19:31:29,False
7763,,685,200,2022-07-05 11:02:23,2022-07-05 12:40:23,True
7764,2240,,100,2024-11-22 15:15:25,2024-11-22 17:03:25,True
7765,365,,200,2025-05-06 16:38:54,2025-05-06 18:23:54,True
7766,,960,200,2023-10-06 18:19:46,2023-10-06 20:12:46,True
7767,1536,,300,2023-10-13 13:33:40,2023-10-13 14:48:40,True
7768,960,,200,2024-11-21 13:53:20,2024-11-21 14:14:20,True
7769,,416,300,2024-08-25 14:42:42,2024-08-25 15:40:42,False
7770,1180,,100,2024-02-19 14:09:51,2024-02-19 14:15:51,True
7771,1396,,100,2022-07-23 11:08:46,2022-07-23 11:44:46,True
7772,1480,,300,2024-11-30 19:43:44,2024-11-30 19:57:44,True
7773,,694,300,2023-10-16 16:36:47,2023-10-16 17:59:47,True
7774,,312,200,2022-10-02 16:14:20,2022-10-02 17:27:20,False
7775,2002,,300,2024-04-03 13:24:46,2024-04-03 13:50:46,True
7776,,44,200,2023-06-07 17:16:57,2023-06-07 19:09:57,False
7777,1153,,200,2025-06-18 09:45:57,2025-06-18 11:34:57,False
7778,,120,200,2023-07-29 19:36:07,2023-07-29 20:43:07,False
7779,1348,,100,2023-07-27 14:23:39,2023-07-27 15:33:39,True
7780,,541,200,2022-11-24 18:10:15,2022-11-24 18:56:15,True
7781,1877,,100,2025-01-24 18:11:46,2025-01-24 18:48:46,False
7782,,508,200,2024-12-21 12:43:08,2024-12-21 13:03:08,True
7783,1769,,200,2024-10-16 14:12:21,2024-10-16 14:49:21,False
7784,,337,100,2022-09-26 09:41:38,2022-09-26 11:01:38,True
7785,,76,200,2024-01-28 17:28:33,2024-01-28 17:56:33,True
7786,1653,,300,2025-04-26 17:24:22,2025-04-26 17:33:22,False
7787,,536,300,2024-03-14 16:16:41,2024-03-14 17:00:41,True
7788,,215,200,2025-04-17 12:10:47,2025-04-17 12:31:47,False
7789,1763,,200,2024-08-25 15:46:32,2024-08-25 15:51:32,True
7790,,108,300,2024-01-23 10:41:34,2024-01-23 12:19:34,True
7791,,335,200,2025-05-29 19:27:57,2025-05-29 21:21:57,True
7792,2994,,100,2023-05-13 13:27:29,2023-05-13 13:46:29,True
7793,1892,,200,2025-06-15 15:41:17,2025-06-15 16:57:17,True
7794,,435,100,2021-08-26 19:22:56,2021-08-26 19:37:56,True
7795,,379,100,2023-05-05 18:31:32,2023-05-05 19:46:32,True
7796,,641,200,2022-11-23 11:10:14,2022-11-23 11:33:14,True
7797,,73,100,2022-07-01 14:39:05,2022-07-01 14:48:05,True
7798,1061,,300,2024-09-06 09:37:45,2024-09-06 11:25:45,False
7799,2652,,200,2025-02-25 14:40:00,2025-02-25 15:22:00,False
7800,,270,100,2023-09-01 14:29:28,2023-09-01 15:35:28,False
7801,2781,,300,2024-05-09 16:02:22,2024-05-09 17:53:22,False
7802,,215,200,2023-11-04 19:30:59,2023-11-04 20:24:59,True
7803,1679,,300,2024-11-06 10:33:03,2024-11-06 11:07:03,False
7804,2017,,200,2022-08-27 13:31:10,2022-08-27 14:30:10,False
7805,,276,300,2025-05-23 15:14:16,2025-05-23 15:45:16,True
7806,875,,200,2024-06-11 16:35:07,2024-06-11 16:56:07,True
7807,,115,100,2023-01-08 13:18:55,2023-01-08 13:47:55,True
7808,,349,100,2023-02-04 09:49:06,2023-02-04 10:55:06,False
7809,120,,300,2025-06-10 17:32:32,2025-06-10 18:31:32,True
7810,,789,300,2024-03-21 09:59:50,2024-03-21 11:16:50,False
7811,,360,200,2023-03-08 15:11:09,2023-03-08 16:20:09,True
7812,,834,200,2022-08-02 09:40:28,2022-08-02 10:01:28,False
7813,,751,300,2024-12-30 19:44:15,2024-12-30 20:43:15,True
7814,1903,,100,2024-09-03 17:40:38,2024-09-03 18:08:38,False
7815,1246,,300,2024-12-03 13:09:17,2024-12-03 13:38:17,True
7816,,906,300,2024-06-26 15:50:46,2024-06-26 16:33:46,False
7817,2173,,300,2024-09-02 10:29:00,2024-09-02 12:25:00,True
7818,,416,300,2023-10-31 10:46:40,2023-10-31 12:45:40,True
7819,495,,100,2024-10-13 16:36:34,2024-10-13 16:43:34,True
7820,1252,,300,2025-06-07 17:04:03,2025-06-07 17:41:03,True
7821,,165,100,2021-10-24 09:57:26,2021-10-24 10:40:26,True
7822,2765,,200,2025-05-02 17:37:54,2025-05-02 17:54:54,True
7823,,619,300,2025-03-02 15:46:33,2025-03-02 16:09:33,True
7824,,183,100,2023-11-13 11:12:02,2023-11-13 13:08:02,True
7825,186,,300,2025-04-19 13:45:15,2025-04-19 14:54:15,False
7826,1601,,100,2025-04-28 10:30:59,2025-04-28 10:53:59,True
7827,,485,200,2024-03-29 10:43:13,2024-03-29 11:28:13,False
7828,1563,,300,2025-01-20 09:28:32,2025-01-20 09:51:32,True
7829,,686,100,2025-02-18 17:35:03,2025-02-18 19:27:03,False
7830,1307,,300,2023-11-01 09:30:04,2023-11-01 10:11:04,True
7831,,93,300,2023-12-03 19:09:55,2023-12-03 20:41:55,True
7832,1897,,100,2025-05-27 11:40:14,2025-05-27 13:03:14,True
7833,2664,,100,2025-05-18 19:21:20,2025-05-18 19:47:20,False
7834,,527,100,2023-08-28 09:26:31,2023-08-28 10:24:31,True
7835,,333,200,2023-11-05 17:51:51,2023-11-05 18:47:51,True
7836,2226,,100,2025-06-24 15:30:37,2025-06-24 17:07:37,False
7837,1273,,300,2025-04-29 10:52:44,2025-04-29 11:40:44,True
7838,,785,200,2023-09-14 17:45:38,2023-09-14 18:27:38,True
7839,2317,,200,2024-03-05 16:41:20,2024-03-05 17:28:20,False
7840,1663,,200,2025-06-20 16:41:38,2025-06-20 17:11:38,True
7841,2051,,200,2023-09-13 13:37:49,2023-09-13 15:37:49,True
7842,2367,,100,2023-03-26 18:01:53,2023-03-26 19:54:53,False
7843,234,,100,2024-11-24 14:23:35,2024-11-24 15:47:35,False
7844,2955,,100,2023-07-25 15:44:19,2023-07-25 17:41:19,False
7845,2352,,200,2024-11-21 16:39:01,2024-11-21 17:33:01,True
7846,,687,300,2024-11-07 19:48:26,2024-11-07 19:55:26,False
7847,1176,,300,2024-09-08 15:09:46,2024-09-08 15:48:46,True
