visit_id,customer_id,lead_id,branch_id,entring,leaving,purchased
7539,2965,,200,1/2/2024 19:10:11,1/1/1900 22:18:11,TRUE
7540,2570,,200,1/2/2024 20:24:39,1/1/1900 23:17:39,FALSE
7541,2825,,200,1/2/2024 21:58:24,1/1/1900 00:31:24,TRUE
7542,2760,,200,1/2/2024 22:55:40,1/1/1900 00:40:40,FALSE
7543,2966,,200,1/2/2024 23:04:03,1/1/1900 00:15:03,TRUE
7544,2265,,100,1/3/2024 00:07:40,1/1/1900 00:44:40,FALSE
7545,124,,300,1/3/2024 00:44:45,1/1/1900 03:54:45,TRUE
7546,32,,300,1/3/2024 09:04:06,1/1/1900 12:12:06,TRUE
7547,,709,200,1/3/2024 09:06:32,1/1/1900 09:52:32,FALSE
7548,2967,,100,1/3/2024 09:15:14,1/1/1900 12:53:14,FALSE
7549,2968,,300,1/3/2024 12:10:50,1/1/1900 16:03:50,TRUE
7550,2969,,100,1/3/2024 15:41:35,1/1/1900 17:45:35,TRUE
7551,2970,,200,1/3/2024 17:29:30,1/1/1900 20:22:30,TRUE
7552,1235,,300,1/3/2024 20:25:36,1/1/1900 23:03:36,TRUE
7553,71,,200,1/3/2024 22:44:19,1/1/1900 02:14:19,FALSE
7554,2971,,200,1/3/2024 23:39:34,1/1/1900 01:37:34,TRUE
7555,2972,,300,1/4/2024 03:22:48,1/1/1900 06:38:48,TRUE
7556,1705,,100,1/4/2024 03:25:35,1/1/1900 06:57:35,FALSE
7557,2973,,300,1/4/2024 03:37:54,1/1/1900 05:42:54,FALSE
7558,2974,,300,1/4/2024 07:04:12,1/1/1900 10:56:12,FALSE
7559,2975,,200,1/4/2024 08:41:01,1/1/1900 10:30:01,TRUE
7560,2398,,100,1/4/2024 08:46:57,1/1/1900 11:53:57,FALSE
7561,525,,200,1/4/2024 09:36:16,1/1/1900 11:56:16,FALSE
7562,677,,100,1/4/2024 11:10:12,1/1/1900 13:58:12,FALSE
7563,1533,,300,1/4/2024 16:33:39,1/1/1900 20:03:39,TRUE
7564,2976,,200,1/4/2024 23:01:59,1/1/1900 00:40:59,FALSE
7565,2977,,100,1/5/2024 00:10:52,1/1/1900 01:42:52,FALSE
7566,1044,,200,1/5/2024 00:17:57,1/1/1900 03:34:57,FALSE
7567,2978,,300,1/5/2024 01:35:07,1/1/1900 02:24:07,TRUE
7568,1616,,200,1/5/2024 01:55:07,1/1/1900 03:58:07,FALSE
7569,2789,,200,1/5/2024 03:09:29,1/1/1900 05:04:29,FALSE
7570,767,,100,1/5/2024 08:01:55,1/1/1900 10:27:55,FALSE
7571,2113,,300,1/5/2024 10:57:13,1/1/1900 13:42:13,FALSE
7572,,701,100,1/5/2024 11:49:40,1/1/1900 12:19:40,FALSE
7573,1911,,200,1/5/2024 12:29:52,1/1/1900 16:11:52,TRUE
7574,1187,,100,1/5/2024 13:13:14,1/1/1900 14:18:14,TRUE
7575,2979,,200,1/5/2024 13:23:19,1/1/1900 14:00:19,FALSE
7576,2980,,300,1/5/2024 15:29:02,1/1/1900 19:22:02,FALSE
7577,2981,,300,1/5/2024 15:59:36,1/1/1900 16:32:36,TRUE
7578,2024,,300,1/5/2024 17:17:11,1/1/1900 20:32:11,FALSE
7579,2982,,300,1/5/2024 19:40:03,1/1/1900 22:30:03,FALSE
7580,,706,300,1/5/2024 23:29:42,1/1/1900 01:54:42,FALSE
7581,1695,,200,1/6/2024 03:47:23,1/1/1900 06:03:23,FALSE
7582,2983,,200,1/6/2024 05:26:15,1/1/1900 08:44:15,TRUE
7583,797,,200,1/6/2024 06:06:05,1/1/1900 07:05:05,FALSE
7584,2984,,200,1/6/2024 06:19:25,1/1/1900 08:09:25,TRUE
7585,1606,,100,1/6/2024 07:01:53,1/1/1900 08:22:53,FALSE
7586,2985,,300,1/6/2024 09:09:02,1/1/1900 11:27:02,FALSE
7587,2986,,300,1/6/2024 10:18:25,1/1/1900 10:51:25,TRUE
7588,2615,,100,1/6/2024 11:41:58,1/1/1900 13:22:58,FALSE
7589,2309,,100,1/6/2024 14:48:12,1/1/1900 15:52:12,FALSE
7590,2987,,300,1/6/2024 16:38:17,1/1/1900 17:10:17,FALSE
7591,428,,100,1/6/2024 20:21:52,1/1/1900 23:09:52,FALSE
7592,518,,300,1/7/2024 02:47:07,1/1/1900 04:57:07,FALSE
7593,2988,,100,1/7/2024 03:42:07,1/1/1900 05:30:07,TRUE
7594,2989,,200,1/7/2024 05:43:56,1/1/1900 07:45:56,TRUE
7595,,725,300,1/7/2024 08:05:58,1/1/1900 10:43:58,FALSE
7596,2990,,100,1/7/2024 09:14:42,1/1/1900 12:05:42,FALSE
7597,1103,,300,1/7/2024 09:16:11,1/1/1900 12:06:11,FALSE
7598,2991,,100,1/7/2024 13:05:30,1/1/1900 14:45:30,FALSE
7599,2992,,300,1/7/2024 13:18:59,1/1/1900 16:16:59,TRUE
7600,2993,,100,1/7/2024 13:21:58,1/1/1900 14:03:58,TRUE
7601,2994,,300,1/7/2024 13:24:53,1/1/1900 15:58:53,TRUE
7602,2995,,300,1/7/2024 16:00:27,1/1/1900 17:14:27,TRUE
7603,1409,,300,1/7/2024 18:02:45,1/1/1900 21:49:45,FALSE
7604,2996,,100,1/7/2024 18:33:05,1/1/1900 22:16:05,TRUE
7605,,709,300,1/7/2024 19:00:12,1/1/1900 20:20:12,FALSE
7606,2997,,100,1/7/2024 19:53:30,1/1/1900 21:34:30,TRUE
7607,2890,,100,1/8/2024 03:31:22,1/1/1900 04:53:22,TRUE
7608,2998,,100,1/8/2024 04:22:41,1/1/1900 07:15:41,TRUE
7609,2999,,100,1/8/2024 06:45:59,1/1/1900 08:06:59,FALSE
7610,848,,300,1/8/2024 07:40:35,1/1/1900 09:11:35,TRUE
7611,2719,,100,1/8/2024 08:10:05,1/1/1900 08:55:05,TRUE
7612,3000,,200,1/8/2024 09:35:37,1/1/1900 11:48:37,TRUE
7613,1408,,300,1/8/2024 09:44:06,1/1/1900 10:31:06,FALSE
7614,534,,100,1/8/2024 10:15:22,1/1/1900 11:54:22,TRUE
7615,90,,100,1/8/2024 11:34:37,1/1/1900 15:26:37,TRUE
7616,,728,300,1/8/2024 11:51:58,1/1/1900 12:26:58,FALSE
7617,,739,300,1/8/2024 12:08:51,1/1/1900 15:54:51,FALSE
7618,1417,,200,1/8/2024 18:52:36,1/1/1900 20:53:36,TRUE
7619,3001,,100,1/8/2024 20:06:51,1/1/1900 22:42:51,TRUE
7620,3002,,200,1/8/2024 20:52:44,1/1/1900 00:45:44,TRUE
7621,1676,,100,1/9/2024 01:37:19,1/1/1900 05:00:19,TRUE
7622,1872,,200,1/9/2024 03:46:32,1/1/1900 07:12:32,FALSE
7623,2141,,300,1/9/2024 06:08:23,1/1/1900 07:12:23,TRUE
7624,149,,200,1/9/2024 06:09:58,1/1/1900 09:18:58,TRUE
7625,1330,,200,1/9/2024 12:31:26,1/1/1900 16:04:26,FALSE
7626,,706,300,1/9/2024 13:15:08,1/1/1900 15:20:08,FALSE
7627,1769,,100,1/9/2024 14:13:05,1/1/1900 15:50:05,FALSE
7628,3003,,100,1/9/2024 14:14:57,1/1/1900 15:45:57,TRUE
7629,582,,200,1/9/2024 14:32:40,1/1/1900 18:24:40,TRUE
7630,2749,,300,1/9/2024 19:07:31,1/1/1900 21:57:31,FALSE
7631,1960,,100,1/9/2024 19:33:10,1/1/1900 20:55:10,TRUE
7632,,741,100,1/9/2024 19:44:26,1/1/1900 21:10:26,FALSE
7633,,728,100,1/9/2024 23:26:33,1/1/1900 00:44:33,FALSE
7634,3004,,100,1/10/2024 06:25:40,1/1/1900 07:05:40,TRUE
7635,264,,200,1/10/2024 07:03:28,1/1/1900 10:17:28,TRUE
7636,3005,,300,1/10/2024 08:13:12,1/1/1900 08:55:12,TRUE
7637,2419,,100,1/10/2024 08:36:44,1/1/1900 10:59:44,FALSE
7638,13,,300,1/10/2024 10:13:00,1/1/1900 12:11:00,TRUE
7639,3006,,100,1/10/2024 12:08:27,1/1/1900 15:26:27,TRUE
7640,1863,,100,1/10/2024 12:43:11,1/1/1900 15:32:11,FALSE
7641,2671,,100,1/10/2024 13:47:13,1/1/1900 16:00:13,TRUE
7642,2217,,300,1/10/2024 14:06:48,1/1/1900 16:39:48,TRUE
7643,2165,,200,1/10/2024 16:52:42,1/1/1900 18:10:42,TRUE
7644,149,,300,1/10/2024 21:25:20,1/1/1900 23:22:20,TRUE
7645,1876,,200,1/10/2024 21:45:46,1/1/1900 22:36:46,FALSE
7646,2824,,100,1/10/2024 21:50:57,1/1/1900 23:49:57,FALSE
7647,1601,,300,1/11/2024 00:01:19,1/1/1900 02:23:19,TRUE
7648,1442,,300,1/11/2024 01:04:29,1/1/1900 02:44:29,FALSE
7649,1050,,200,1/11/2024 06:41:17,1/1/1900 08:52:17,TRUE
7650,2237,,200,1/11/2024 07:28:21,1/1/1900 08:42:21,TRUE
7651,1168,,100,1/11/2024 07:54:23,1/1/1900 08:55:23,TRUE
7652,3007,,300,1/11/2024 10:17:15,1/1/1900 11:53:15,TRUE
7653,1823,,100,1/11/2024 14:10:17,1/1/1900 16:27:17,TRUE
7654,2683,,200,1/11/2024 15:49:03,1/1/1900 17:38:03,FALSE
7655,,701,300,1/11/2024 19:13:22,1/1/1900 20:05:22,FALSE
7656,957,,100,1/11/2024 22:53:37,1/1/1900 01:06:37,TRUE
7657,,702,200,1/11/2024 23:12:25,1/1/1900 00:11:25,FALSE
7658,964,,200,1/12/2024 00:23:03,1/1/1900 02:38:03,FALSE
7659,3008,,100,1/12/2024 01:23:28,1/1/1900 04:48:28,TRUE
7660,737,,200,1/12/2024 02:42:26,1/1/1900 05:02:26,TRUE
7661,3009,,100,1/12/2024 03:33:58,1/1/1900 05:35:58,TRUE
7662,130,,300,1/12/2024 04:36:44,1/1/1900 06:57:44,FALSE
7663,2298,,100,1/12/2024 04:48:13,1/1/1900 08:36:13,TRUE
7664,2022,,100,1/12/2024 04:51:34,1/1/1900 06:11:34,FALSE
7665,2539,,300,1/12/2024 07:19:41,1/1/1900 09:46:41,TRUE
7666,2592,,100,1/12/2024 17:57:26,1/1/1900 21:14:26,FALSE
7667,2556,,100,1/12/2024 18:16:00,1/1/1900 21:44:00,FALSE
7668,2177,,100,1/12/2024 22:40:08,1/1/1900 23:29:08,TRUE
7669,1249,,200,1/13/2024 02:35:28,1/1/1900 03:26:28,TRUE
7670,740,,300,1/13/2024 04:18:08,1/1/1900 06:40:08,FALSE
7671,3010,,100,1/13/2024 04:43:09,1/1/1900 05:42:09,TRUE
7672,1706,,100,1/13/2024 06:02:29,1/1/1900 06:40:29,FALSE
7673,1487,,100,1/13/2024 10:40:36,1/1/1900 12:10:36,FALSE
7674,2246,,100,1/13/2024 13:28:06,1/1/1900 15:25:06,TRUE
7675,681,,100,1/13/2024 14:40:00,1/1/1900 18:14:00,TRUE
7676,3011,,300,1/13/2024 15:51:59,1/1/1900 17:51:59,TRUE
7677,2465,,200,1/13/2024 16:07:43,1/1/1900 17:16:43,FALSE
7678,,744,300,1/13/2024 18:47:56,1/1/1900 20:44:56,FALSE
7679,1599,,300,1/13/2024 19:44:35,1/1/1900 21:08:35,FALSE
7680,2118,,300,1/13/2024 23:22:45,1/1/1900 03:14:45,FALSE
7681,3012,,100,1/14/2024 01:38:11,1/1/1900 03:23:11,TRUE
7682,,744,200,1/14/2024 01:38:50,1/1/1900 05:15:50,FALSE
7683,3013,,100,1/14/2024 02:59:06,1/1/1900 04:52:06,TRUE
7684,,744,100,1/14/2024 03:14:59,1/1/1900 03:57:59,FALSE
7685,567,,100,1/14/2024 11:49:55,1/1/1900 15:45:55,TRUE
7686,2350,,300,1/14/2024 11:58:02,1/1/1900 12:44:02,FALSE
7687,,747,200,1/14/2024 12:19:15,1/1/1900 15:32:15,FALSE
7688,792,,300,1/14/2024 15:00:25,1/1/1900 18:34:25,FALSE
7689,2772,,200,1/14/2024 17:59:50,1/1/1900 21:05:50,TRUE
7690,3014,,100,1/14/2024 22:22:48,1/1/1900 00:58:48,TRUE
7691,1683,,300,1/14/2024 23:46:53,1/1/1900 00:34:53,TRUE
7692,,747,100,1/15/2024 00:53:52,1/1/1900 02:22:52,FALSE
7693,1199,,300,1/15/2024 03:21:03,1/1/1900 05:55:03,TRUE
7694,792,,200,1/15/2024 04:34:21,1/1/1900 07:49:21,FALSE
7695,391,,200,1/15/2024 06:08:01,1/1/1900 07:58:01,FALSE
7696,1450,,100,1/15/2024 07:58:34,1/1/1900 11:31:34,FALSE
7697,707,,100,1/15/2024 08:13:40,1/1/1900 10:45:40,FALSE
7698,3015,,100,1/15/2024 08:58:30,1/1/1900 09:50:30,TRUE
7699,2235,,300,1/15/2024 09:46:50,1/1/1900 10:49:50,TRUE
7700,2061,,200,1/15/2024 09:50:12,1/1/1900 11:24:12,TRUE
7701,2709,,200,1/15/2024 10:36:57,1/1/1900 11:59:57,TRUE
7702,2861,,100,1/15/2024 12:52:42,1/1/1900 13:47:42,FALSE
7703,1544,,100,1/15/2024 19:53:12,1/1/1900 23:39:12,TRUE
7704,,748,300,1/15/2024 20:08:34,1/1/1900 22:59:34,FALSE
7705,2939,,100,1/15/2024 20:50:42,1/1/1900 00:39:42,FALSE
7706,1798,,100,1/15/2024 21:46:28,1/1/1900 23:20:28,FALSE
7707,1580,,200,1/16/2024 02:03:41,1/1/1900 05:15:41,FALSE
7708,2178,,300,1/16/2024 03:46:47,1/1/1900 04:55:47,FALSE
7709,2604,,200,1/16/2024 09:59:55,1/1/1900 13:59:55,FALSE
7710,2881,,100,1/16/2024 10:34:24,1/1/1900 12:19:24,FALSE
7711,1992,,100,1/16/2024 14:13:04,1/1/1900 17:44:04,TRUE
7712,340,,300,1/16/2024 16:18:58,1/1/1900 19:08:58,FALSE
7713,2738,,300,1/16/2024 21:50:51,1/1/1900 01:12:51,FALSE
7714,2,,200,1/16/2024 22:53:02,1/1/1900 01:58:02,TRUE
7715,3016,,300,1/17/2024 00:30:34,1/1/1900 01:08:34,TRUE
7716,2895,,300,1/17/2024 01:03:01,1/1/1900 04:24:01,TRUE
7717,2106,,300,1/17/2024 01:10:46,1/1/1900 05:05:46,FALSE
7718,2633,,300,1/17/2024 02:22:20,1/1/1900 04:48:20,TRUE
7719,1651,,200,1/17/2024 06:01:46,1/1/1900 07:16:46,FALSE
7720,,749,100,1/17/2024 06:20:46,1/1/1900 08:58:46,FALSE
7721,2964,,200,1/17/2024 06:48:46,1/1/1900 07:25:46,TRUE
7722,1511,,100,1/17/2024 07:08:11,1/1/1900 10:50:11,TRUE
7723,2799,,300,1/17/2024 08:10:40,1/1/1900 10:26:40,FALSE
7724,1867,,100,1/17/2024 08:39:24,1/1/1900 09:42:24,TRUE
7725,3017,,300,1/17/2024 10:39:56,1/1/1900 13:03:56,TRUE
7726,2704,,200,1/17/2024 11:33:38,1/1/1900 14:33:38,FALSE
7727,1910,,100,1/17/2024 13:22:40,1/1/1900 16:22:40,FALSE
7728,1208,,200,1/17/2024 16:27:05,1/1/1900 18:58:05,TRUE
7729,,750,300,1/17/2024 17:14:25,1/1/1900 18:48:25,FALSE
7730,288,,100,1/17/2024 18:29:05,1/1/1900 22:16:05,TRUE
7731,2094,,100,1/17/2024 20:50:26,1/1/1900 23:22:26,FALSE
7732,493,,200,1/17/2024 21:20:16,1/1/1900 01:20:16,FALSE
7733,736,,200,1/18/2024 01:12:52,1/1/1900 01:49:52,FALSE
7734,1886,,100,1/18/2024 01:14:19,1/1/1900 04:34:19,FALSE
7735,866,,200,1/18/2024 08:02:15,1/1/1900 10:01:15,TRUE
7736,1127,,100,1/18/2024 15:04:50,1/1/1900 15:51:50,TRUE
7737,2895,,200,1/18/2024 15:35:40,1/1/1900 18:37:40,FALSE
7738,1382,,300,1/18/2024 20:30:31,1/1/1900 21:02:31,FALSE
7739,,750,300,1/18/2024 22:09:23,1/1/1900 01:07:23,FALSE
7740,1466,,200,1/18/2024 23:29:51,1/1/1900 01:19:51,TRUE
7741,97,,200,1/19/2024 00:27:33,1/1/1900 02:43:33,FALSE
7742,62,,200,1/19/2024 01:53:19,1/1/1900 02:34:19,TRUE
7743,,750,100,1/19/2024 03:53:21,1/1/1900 05:33:21,FALSE
7744,1098,,300,1/19/2024 05:01:18,1/1/1900 06:47:18,TRUE
7745,1171,,100,1/19/2024 06:34:39,1/1/1900 07:18:39,FALSE
7746,,751,300,1/19/2024 06:45:22,1/1/1900 07:47:22,FALSE
7747,,752,200,1/19/2024 08:00:34,1/1/1900 10:34:34,FALSE
7748,2028,,100,1/19/2024 13:02:21,1/1/1900 15:01:21,FALSE
7749,2473,,100,1/19/2024 15:19:24,1/1/1900 16:48:24,TRUE
7750,410,,100,1/19/2024 16:02:27,1/1/1900 18:57:27,TRUE
7751,1138,,200,1/19/2024 16:38:16,1/1/1900 17:31:16,TRUE
7752,2965,,100,1/19/2024 17:12:37,1/1/1900 20:59:37,FALSE
7753,878,,200,1/19/2024 18:05:10,1/1/1900 21:05:10,FALSE
7754,1167,,200,1/19/2024 19:12:03,1/1/1900 22:05:03,TRUE
7755,3018,,100,1/19/2024 19:22:41,1/1/1900 22:28:41,TRUE
7756,2733,,300,1/19/2024 19:48:51,1/1/1900 22:33:51,FALSE
7757,3019,,100,1/19/2024 20:49:59,1/1/1900 23:20:59,TRUE
7758,2864,,100,1/19/2024 23:51:51,1/1/1900 03:28:51,TRUE
7759,479,,200,1/19/2024 23:52:43,1/1/1900 00:26:43,FALSE
7760,1894,,200,1/20/2024 02:12:29,1/1/1900 05:01:29,TRUE
7761,,750,300,1/20/2024 04:09:33,1/1/1900 07:05:33,FALSE
7762,32,,200,1/20/2024 04:31:09,1/1/1900 08:13:09,TRUE
7763,,754,100,1/20/2024 07:42:42,1/1/1900 08:42:42,FALSE
7764,2475,,200,1/20/2024 09:20:59,1/1/1900 11:03:59,FALSE
7765,2070,,300,1/20/2024 09:42:17,1/1/1900 11:06:17,TRUE
7766,2358,,200,1/20/2024 11:11:11,1/1/1900 12:39:11,FALSE
7767,,755,300,1/20/2024 14:17:50,1/1/1900 17:27:50,FALSE
7768,1629,,100,1/20/2024 14:42:15,1/1/1900 17:46:15,FALSE
7769,1798,,100,1/20/2024 17:51:52,1/1/1900 18:49:52,TRUE
7770,2315,,300,1/20/2024 18:47:27,1/1/1900 19:17:27,TRUE
7771,2069,,200,1/20/2024 20:24:00,1/1/1900 23:12:00,FALSE
7772,,755,200,1/20/2024 22:29:12,1/1/1900 23:08:12,FALSE
7773,2781,,100,1/21/2024 03:19:54,1/1/1900 04:46:54,FALSE
7774,2484,,300,1/21/2024 07:38:24,1/1/1900 10:36:24,TRUE
7775,3020,,300,1/21/2024 12:23:28,1/1/1900 14:25:28,TRUE
7776,,755,300,1/21/2024 14:54:18,1/1/1900 17:37:18,FALSE
7777,3021,,300,1/21/2024 16:37:25,1/1/1900 18:55:25,TRUE
7778,766,,100,1/21/2024 16:38:53,1/1/1900 17:27:53,FALSE
7779,2933,,100,1/21/2024 17:13:11,1/1/1900 21:11:11,TRUE
7780,1006,,300,1/21/2024 19:15:45,1/1/1900 20:15:45,FALSE
7781,,750,200,1/21/2024 19:18:09,1/1/1900 22:20:09,FALSE
7782,2775,,300,1/21/2024 20:11:27,1/1/1900 22:20:27,FALSE
7783,428,,200,1/21/2024 20:51:31,1/1/1900 22:37:31,TRUE
7784,,755,100,1/21/2024 23:15:20,1/1/1900 23:46:20,FALSE
7785,583,,100,1/22/2024 01:28:21,1/1/1900 02:09:21,FALSE
7786,2973,,200,1/22/2024 02:37:29,1/1/1900 05:13:29,TRUE
7787,389,,100,1/22/2024 04:15:05,1/1/1900 06:39:05,FALSE
7788,940,,200,1/22/2024 05:02:29,1/1/1900 05:54:29,FALSE
7789,2413,,100,1/22/2024 07:25:50,1/1/1900 10:42:50,FALSE
7790,2808,,300,1/22/2024 11:52:48,1/1/1900 14:02:48,FALSE
7791,,757,100,1/22/2024 12:42:30,1/1/1900 13:18:30,FALSE
7792,1205,,100,1/22/2024 16:12:18,1/1/1900 19:21:18,FALSE
7793,110,,200,1/22/2024 20:54:53,1/1/1900 23:14:53,TRUE
7794,1861,,200,1/22/2024 22:38:13,1/1/1900 02:12:13,FALSE
7795,,758,200,1/22/2024 23:15:37,1/1/1900 00:11:37,FALSE
7796,2017,,200,1/22/2024 23:17:24,1/1/1900 00:16:24,FALSE
7797,1304,,300,1/22/2024 23:38:50,1/1/1900 00:25:50,FALSE
7798,1934,,100,1/22/2024 23:47:40,1/1/1900 02:57:40,FALSE
7799,3022,,300,1/23/2024 02:45:34,1/1/1900 04:49:34,TRUE
7800,539,,300,1/23/2024 03:50:25,1/1/1900 07:29:25,FALSE
7801,1536,,100,1/23/2024 04:04:20,1/1/1900 05:57:20,FALSE
7802,,760,200,1/23/2024 04:34:00,1/1/1900 07:12:00,FALSE
7803,1571,,300,1/23/2024 06:44:19,1/1/1900 10:21:19,TRUE
7804,2116,,100,1/23/2024 06:51:16,1/1/1900 09:41:16,FALSE
7805,2418,,100,1/23/2024 10:57:29,1/1/1900 13:04:29,FALSE
7806,2255,,200,1/23/2024 10:58:51,1/1/1900 14:28:51,TRUE
7807,1483,,300,1/23/2024 11:16:17,1/1/1900 14:11:17,TRUE
7808,1015,,300,1/23/2024 11:56:38,1/1/1900 15:29:38,TRUE
7809,548,,300,1/23/2024 15:30:24,1/1/1900 18:50:24,TRUE
7810,3023,,300,1/23/2024 22:22:05,1/1/1900 01:28:05,TRUE
7811,3024,,100,1/24/2024 01:51:25,1/1/1900 04:43:25,TRUE
7812,351,,100,1/24/2024 03:10:59,1/1/1900 05:30:59,FALSE
7813,3025,,100,1/24/2024 03:24:19,1/1/1900 04:03:19,TRUE
7814,1201,,200,1/24/2024 04:15:23,1/1/1900 05:20:23,TRUE
7815,2958,,300,1/24/2024 05:57:51,1/1/1900 07:35:51,TRUE
7816,2301,,200,1/24/2024 06:49:31,1/1/1900 09:52:31,FALSE
7817,3026,,100,1/24/2024 07:36:44,1/1/1900 11:19:44,TRUE
7818,2115,,200,1/24/2024 08:45:53,1/1/1900 11:26:53,TRUE
7819,2581,,200,1/24/2024 09:12:30,1/1/1900 12:42:30,TRUE
7820,919,,100,1/24/2024 13:21:58,1/1/1900 15:25:58,FALSE
7821,,763,100,1/24/2024 13:36:53,1/1/1900 14:45:53,FALSE
7822,2602,,200,1/24/2024 14:42:51,1/1/1900 16:52:51,FALSE
7823,483,,200,1/24/2024 15:27:18,1/1/1900 18:01:18,FALSE
7824,3027,,300,1/24/2024 15:55:34,1/1/1900 17:37:34,TRUE
7825,350,,100,1/24/2024 17:14:17,1/1/1900 19:31:17,FALSE
7826,2337,,200,1/24/2024 20:05:58,1/1/1900 23:03:58,FALSE
7827,3028,,100,1/25/2024 01:18:26,1/1/1900 02:46:26,TRUE
7828,2975,,200,1/25/2024 03:35:34,1/1/1900 04:34:34,FALSE
7829,1951,,100,1/25/2024 04:15:55,1/1/1900 08:12:55,TRUE
7830,2234,,100,1/25/2024 04:33:55,1/1/1900 05:39:55,TRUE
7831,2627,,200,1/25/2024 07:16:53,1/1/1900 08:19:53,TRUE
7832,420,,300,1/25/2024 07:39:40,1/1/1900 10:48:40,TRUE
7833,546,,100,1/25/2024 11:14:00,1/1/1900 12:05:00,TRUE
7834,3029,,300,1/25/2024 12:16:31,1/1/1900 13:50:31,TRUE
7835,181,,100,1/25/2024 12:30:50,1/1/1900 16:29:50,FALSE
7836,1991,,100,1/25/2024 14:44:28,1/1/1900 15:55:28,FALSE
7837,328,,300,1/25/2024 16:26:16,1/1/1900 18:32:16,FALSE
7838,578,,100,1/25/2024 18:56:10,1/1/1900 21:29:10,TRUE
7839,669,,100,1/25/2024 20:23:21,1/1/1900 21:15:21,TRUE
7840,2886,,300,1/25/2024 23:34:01,1/1/1900 01:07:01,FALSE
7841,2628,,200,1/26/2024 00:36:21,1/1/1900 03:49:21,FALSE
7842,2929,,300,1/26/2024 00:42:48,1/1/1900 02:54:48,TRUE
7843,2519,,100,1/26/2024 04:03:26,1/1/1900 06:20:26,TRUE
7844,57,,300,1/26/2024 05:08:31,1/1/1900 08:41:31,FALSE
7845,2729,,200,1/26/2024 07:30:36,1/1/1900 11:07:36,FALSE
7846,3030,,100,1/26/2024 07:59:57,1/1/1900 09:57:57,TRUE
7847,1505,,300,1/26/2024 09:14:16,1/1/1900 13:13:16,FALSE
7848,3031,,100,1/26/2024 09:29:37,1/1/1900 11:38:37,TRUE
7849,2004,,200,1/26/2024 10:51:08,1/1/1900 13:49:08,FALSE
7850,1533,,100,1/26/2024 13:09:56,1/1/1900 16:13:56,TRUE
7851,2049,,100,1/26/2024 14:24:20,1/1/1900 18:10:20,FALSE
7852,3032,,100,1/26/2024 15:42:51,1/1/1900 19:40:51,TRUE
7853,3033,,100,1/26/2024 15:55:38,1/1/1900 19:49:38,TRUE
7854,3034,,300,1/26/2024 16:25:55,1/1/1900 18:03:55,TRUE
7855,2906,,200,1/26/2024 17:38:12,1/1/1900 18:38:12,TRUE
7856,2607,,100,1/26/2024 18:04:15,1/1/1900 19:04:15,TRUE
7857,3035,,200,1/26/2024 21:06:05,1/1/1900 22:39:05,TRUE
7858,2613,,300,1/26/2024 22:02:50,1/1/1900 23:51:50,FALSE
7859,2303,,300,1/27/2024 02:12:11,1/1/1900 05:19:11,FALSE
7860,2031,,200,1/27/2024 03:58:08,1/1/1900 07:32:08,FALSE
7861,317,,100,1/27/2024 05:38:18,1/1/1900 06:32:18,FALSE
7862,821,,100,1/27/2024 07:10:16,1/1/1900 11:07:16,TRUE
7863,1882,,300,1/27/2024 08:08:13,1/1/1900 09:31:13,TRUE
7864,,769,100,1/27/2024 08:30:24,1/1/1900 12:01:24,FALSE
7865,,770,200,1/27/2024 11:48:33,1/1/1900 13:36:33,FALSE
7866,,750,100,1/27/2024 13:44:35,1/1/1900 14:42:35,FALSE
7867,2357,,300,1/27/2024 15:43:09,1/1/1900 17:15:09,TRUE
7868,,771,100,1/27/2024 17:23:29,1/1/1900 20:02:29,FALSE
7869,945,,200,1/27/2024 17:37:15,1/1/1900 18:54:15,TRUE
7870,129,,100,1/27/2024 18:06:31,1/1/1900 21:23:31,TRUE
7871,1864,,300,1/27/2024 21:28:07,1/1/1900 22:47:07,TRUE
7872,1735,,200,1/28/2024 01:59:55,1/1/1900 05:00:55,TRUE
7873,497,,100,1/28/2024 08:03:41,1/1/1900 10:47:41,FALSE
7874,2666,,100,1/28/2024 09:20:34,1/1/1900 12:08:34,TRUE
7875,3036,,200,1/28/2024 10:26:17,1/1/1900 10:57:17,TRUE
7876,,773,200,1/28/2024 13:42:32,1/1/1900 16:37:32,FALSE
7877,,774,300,1/28/2024 17:22:55,1/1/1900 18:30:55,FALSE
7878,1572,,200,1/28/2024 17:32:34,1/1/1900 18:14:34,FALSE
7879,2295,,100,1/28/2024 19:38:16,1/1/1900 21:03:16,FALSE
7880,2340,,300,1/28/2024 20:20:34,1/1/1900 21:27:34,FALSE
7881,472,,300,1/28/2024 22:01:37,1/1/1900 01:25:37,TRUE
7882,2299,,100,1/28/2024 23:11:56,1/1/1900 23:55:56,FALSE
7883,1839,,300,1/29/2024 03:49:54,1/1/1900 04:45:54,FALSE
7884,1583,,100,1/29/2024 04:38:30,1/1/1900 07:44:30,FALSE
7885,3037,,300,1/29/2024 06:47:08,1/1/1900 09:24:08,TRUE
7886,592,,200,1/29/2024 07:05:09,1/1/1900 09:46:09,FALSE
7887,332,,300,1/29/2024 07:05:25,1/1/1900 10:05:25,FALSE
7888,914,,200,1/29/2024 08:08:56,1/1/1900 10:58:56,TRUE
7889,660,,300,1/29/2024 08:08:57,1/1/1900 09:05:57,FALSE
7890,920,,300,1/29/2024 10:25:22,1/1/1900 11:53:22,TRUE
