visit_id,customer_id,lead_id,branch_id,entring,leaving,datetime,purchased
5689,170,,200,17:40:26,18:48:26,2022-10-05 17:40:26,True
5690,,149,200,18:42:08,21:29:08,2022-10-05 18:42:08,True
5691,958,,100,19:13:02,21:35:02,2022-10-05 19:13:02,True
5692,840,,200,21:15:59,00:55:59,2022-10-05 21:15:59,False
5693,662,,100,21:22:17,22:01:17,2022-10-05 21:22:17,True
5694,601,,100,22:04:26,22:41:26,2022-10-05 22:04:26,True
5695,122,,200,22:16:28,00:59:28,2022-10-05 22:16:28,True
5696,,224,100,22:20:04,22:56:04,2022-10-05 22:20:04,False
5697,,109,200,23:05:53,00:06:53,2022-10-05 23:05:53,True
5698,1001,,100,23:11:03,03:07:03,2022-10-05 23:11:03,True
5699,1017,,100,06:22:06,09:50:06,2022-10-06 06:22:06,True
5700,868,,200,10:45:16,14:18:16,2022-10-06 10:45:16,False
5701,,208,200,17:24:58,18:36:58,2022-10-06 17:24:58,True
5702,750,,200,19:29:25,22:55:25,2022-10-06 19:29:25,False
5703,,90,200,20:22:16,22:04:16,2022-10-06 20:22:16,False
5704,532,,100,21:28:44,00:04:44,2022-10-06 21:28:44,False
5705,,34,100,00:03:41,02:54:41,2022-10-07 00:03:41,False
5706,352,,200,01:38:04,02:32:04,2022-10-07 01:38:04,False
5707,,319,200,02:16:19,03:45:19,2022-10-07 02:16:19,True
5708,235,,200,11:07:32,12:49:32,2022-10-07 11:07:32,True
5709,,134,100,18:05:38,19:41:38,2022-10-07 18:05:38,True
5710,19,,200,22:23:26,01:55:26,2022-10-07 22:23:26,True
5711,,253,100,23:03:35,02:59:35,2022-10-07 23:03:35,True
5712,1101,,200,02:28:51,04:51:51,2022-10-08 02:28:51,False
5713,,36,100,09:47:43,10:18:43,2022-10-08 09:47:43,True
5714,443,,100,09:55:30,12:07:30,2022-10-08 09:55:30,True
5715,199,,100,11:34:14,13:17:14,2022-10-08 11:34:14,True
5716,526,,100,15:57:27,17:06:27,2022-10-08 15:57:27,True
5717,121,,200,19:56:38,22:37:38,2022-10-08 19:56:38,True
5718,803,,200,21:43:34,23:55:34,2022-10-08 21:43:34,False
5719,,12,100,23:19:23,00:24:23,2022-10-08 23:19:23,True
5720,4,,100,05:53:11,06:54:11,2022-10-09 05:53:11,True
5721,56,,200,06:20:34,08:47:34,2022-10-09 06:20:34,False
5722,386,,100,07:16:59,10:35:59,2022-10-09 07:16:59,True
5723,870,,100,10:12:34,11:47:34,2022-10-09 10:12:34,False
5724,,320,100,12:20:59,14:01:59,2022-10-09 12:20:59,True
5725,509,,100,15:39:17,16:57:17,2022-10-09 15:39:17,True
5726,493,,200,19:22:18,22:10:18,2022-10-09 19:22:18,True
5727,,330,200,20:59:35,21:42:35,2022-10-09 20:59:35,True
5728,744,,200,21:05:01,00:30:01,2022-10-09 21:05:01,True
5729,644,,200,21:42:05,22:58:05,2022-10-09 21:42:05,True
5730,,262,200,23:31:18,03:11:18,2022-10-09 23:31:18,True
5731,,19,100,00:31:21,01:24:21,2022-10-10 00:31:21,True
5732,,343,200,00:36:25,03:21:25,2022-10-10 00:36:25,True
5733,1007,,200,05:12:29,08:43:29,2022-10-10 05:12:29,False
5734,558,,100,09:27:20,12:26:20,2022-10-10 09:27:20,True
5735,548,,100,11:27:35,13:37:35,2022-10-10 11:27:35,True
5736,78,,100,17:04:54,20:29:54,2022-10-10 17:04:54,False
5737,,1,200,18:19:47,20:45:47,2022-10-10 18:19:47,False
5738,302,,200,19:51:03,20:56:03,2022-10-10 19:51:03,True
5739,375,,200,04:54:29,07:26:29,2022-10-11 04:54:29,False
5740,596,,100,09:19:20,12:51:20,2022-10-11 09:19:20,False
5741,560,,100,09:26:22,13:11:22,2022-10-11 09:26:22,True
5742,1015,,200,09:49:01,12:53:01,2022-10-11 09:49:01,False
5743,1097,,100,11:59:41,14:29:41,2022-10-11 11:59:41,True
5744,200,,200,15:58:50,18:39:50,2022-10-11 15:58:50,True
5745,,193,200,16:14:34,16:53:34,2022-10-11 16:14:34,False
5746,834,,100,16:35:00,17:34:00,2022-10-11 16:35:00,True
5747,936,,100,17:46:49,19:44:49,2022-10-11 17:46:49,False
5748,,37,100,18:42:50,22:08:50,2022-10-11 18:42:50,False
5749,,351,200,18:50:47,19:52:47,2022-10-11 18:50:47,True
5750,452,,100,19:57:21,23:30:21,2022-10-11 19:57:21,False
5751,,371,200,20:04:54,22:13:54,2022-10-11 20:04:54,True
5752,240,,200,21:28:39,23:47:39,2022-10-11 21:28:39,True
5753,,250,200,21:50:14,00:33:14,2022-10-11 21:50:14,True
5754,,229,100,04:05:51,06:34:51,2022-10-12 04:05:51,True
5755,786,,200,11:02:57,14:52:57,2022-10-12 11:02:57,False
5756,1074,,200,13:32:44,14:40:44,2022-10-12 13:32:44,True
5757,1159,,200,15:13:59,18:13:59,2022-10-12 15:13:59,True
5758,903,,100,15:23:38,16:49:38,2022-10-12 15:23:38,True
5759,,183,100,18:32:57,21:38:57,2022-10-12 18:32:57,False
5760,454,,200,18:47:20,22:34:20,2022-10-12 18:47:20,True
5761,444,,100,22:29:38,00:14:38,2022-10-12 22:29:38,False
5762,628,,100,00:09:18,02:20:18,2022-10-13 00:09:18,True
5763,630,,200,01:04:42,03:29:42,2022-10-13 01:04:42,True
5764,,69,100,01:17:58,04:47:58,2022-10-13 01:17:58,True
5765,,10,100,01:46:55,03:10:55,2022-10-13 01:46:55,False
5766,,13,200,05:53:14,07:56:14,2022-10-13 05:53:14,False
5767,1083,,100,05:54:45,08:15:45,2022-10-13 05:54:45,False
5768,,249,200,13:22:44,14:22:44,2022-10-13 13:22:44,False
5769,,370,200,17:53:17,19:03:17,2022-10-13 17:53:17,False
5770,866,,100,22:19:05,22:59:05,2022-10-13 22:19:05,False
5771,874,,100,02:15:15,03:52:15,2022-10-14 02:15:15,False
5772,520,,100,03:01:53,05:30:53,2022-10-14 03:01:53,False
5773,,21,200,03:08:32,04:10:32,2022-10-14 03:08:32,True
5774,,64,200,03:48:36,07:11:36,2022-10-14 03:48:36,True
5775,,165,100,04:01:45,07:35:45,2022-10-14 04:01:45,True
5776,868,,200,04:49:52,06:17:52,2022-10-14 04:49:52,True
5777,521,,200,05:10:08,06:31:08,2022-10-14 05:10:08,True
5778,663,,100,05:29:34,09:01:34,2022-10-14 05:29:34,True
5779,159,,100,10:25:08,13:39:08,2022-10-14 10:25:08,False
5780,267,,100,11:07:26,11:44:26,2022-10-14 11:07:26,False
5781,986,,200,11:46:41,15:10:41,2022-10-14 11:46:41,True
5782,665,,200,15:58:24,17:33:24,2022-10-14 15:58:24,True
5783,563,,100,17:52:18,18:29:18,2022-10-14 17:52:18,True
5784,1136,,200,21:29:32,22:14:32,2022-10-14 21:29:32,True
5785,467,,100,21:49:29,01:43:29,2022-10-14 21:49:29,True
5786,,313,100,04:57:54,06:29:54,2022-10-15 04:57:54,False
5787,500,,200,07:19:18,11:17:18,2022-10-15 07:19:18,True
5788,371,,200,07:28:54,08:50:54,2022-10-15 07:28:54,True
5789,259,,200,11:34:09,12:21:09,2022-10-15 11:34:09,True
5790,,129,100,13:42:10,14:57:10,2022-10-15 13:42:10,False
5791,,226,100,13:56:40,14:52:40,2022-10-15 13:56:40,False
5792,879,,200,15:31:38,19:23:38,2022-10-15 15:31:38,True
5793,,10,200,15:40:59,16:32:59,2022-10-15 15:40:59,True
5794,447,,200,20:53:49,22:10:49,2022-10-15 20:53:49,False
5795,,192,200,23:46:14,03:04:14,2022-10-15 23:46:14,True
5796,,244,200,23:56:14,02:48:14,2022-10-15 23:56:14,True
5797,241,,100,01:52:15,03:09:15,2022-10-16 01:52:15,False
5798,1116,,200,04:07:14,07:57:14,2022-10-16 04:07:14,True
5799,718,,200,08:43:16,10:59:16,2022-10-16 08:43:16,False
5800,831,,200,10:42:20,13:25:20,2022-10-16 10:42:20,False
5801,,341,200,14:45:19,15:43:19,2022-10-16 14:45:19,True
5802,975,,100,14:59:01,16:40:01,2022-10-16 14:59:01,False
5803,,38,100,15:34:31,18:00:31,2022-10-16 15:34:31,True
5804,326,,200,21:54:05,01:47:05,2022-10-16 21:54:05,False
5805,,257,100,22:18:07,23:13:07,2022-10-16 22:18:07,False
5806,229,,100,01:24:06,01:57:06,2022-10-17 01:24:06,False
5807,729,,200,02:23:18,05:12:18,2022-10-17 02:23:18,False
5808,909,,200,03:38:06,07:19:06,2022-10-17 03:38:06,True
5809,562,,200,06:31:57,08:25:57,2022-10-17 06:31:57,False
5810,841,,200,13:33:44,17:17:44,2022-10-17 13:33:44,True
5811,,23,200,17:35:08,20:35:08,2022-10-17 17:35:08,True
5812,994,,200,18:32:48,21:50:48,2022-10-17 18:32:48,False
5813,443,,100,19:04:19,22:13:19,2022-10-17 19:04:19,True
5814,97,,100,20:48:31,23:46:31,2022-10-17 20:48:31,True
5815,,22,100,00:28:51,01:55:51,2022-10-18 00:28:51,False
5816,,6,200,00:36:01,01:13:01,2022-10-18 00:36:01,False
5817,419,,200,02:18:34,03:05:34,2022-10-18 02:18:34,True
5818,472,,100,02:42:36,06:28:36,2022-10-18 02:42:36,True
5819,762,,200,05:45:50,06:45:50,2022-10-18 05:45:50,True
5820,,372,100,08:16:51,08:46:51,2022-10-18 08:16:51,False
5821,575,,200,08:45:50,12:33:50,2022-10-18 08:45:50,False
5822,638,,100,13:13:09,13:56:09,2022-10-18 13:13:09,True
5823,172,,200,19:04:35,22:27:35,2022-10-18 19:04:35,True
5824,890,,200,20:17:23,23:25:23,2022-10-18 20:17:23,True
5825,1146,,200,21:41:55,23:08:55,2022-10-18 21:41:55,False
5826,,258,200,22:03:52,01:56:52,2022-10-18 22:03:52,False
5827,870,,100,00:34:58,02:25:58,2022-10-19 00:34:58,False
5828,623,,100,01:29:41,04:57:41,2022-10-19 01:29:41,True
5829,1163,,200,02:36:43,05:43:43,2022-10-19 02:36:43,False
5830,600,,100,04:22:08,04:54:08,2022-10-19 04:22:08,False
5831,168,,200,12:02:02,13:40:02,2022-10-19 12:02:02,True
5832,13,,200,12:56:12,15:23:12,2022-10-19 12:56:12,False
5833,488,,100,13:03:57,15:52:57,2022-10-19 13:03:57,False
5834,391,,200,17:44:32,21:09:32,2022-10-19 17:44:32,True
5835,139,,200,21:00:27,23:44:27,2022-10-19 21:00:27,False
5836,568,,200,00:20:09,03:07:09,2022-10-20 00:20:09,False
5837,,226,200,03:23:13,04:55:13,2022-10-20 03:23:13,True
5838,294,,100,08:27:29,12:10:29,2022-10-20 08:27:29,True
5839,,121,100,09:55:30,10:37:30,2022-10-20 09:55:30,False
5840,796,,200,11:35:41,13:44:41,2022-10-20 11:35:41,True
5841,63,,100,15:16:06,16:36:06,2022-10-20 15:16:06,True
5842,545,,100,16:43:26,19:23:26,2022-10-20 16:43:26,True
5843,1000,,200,17:29:30,18:59:30,2022-10-20 17:29:30,True
5844,1148,,100,17:33:04,21:07:04,2022-10-20 17:33:04,True
5845,253,,100,20:09:08,00:01:08,2022-10-20 20:09:08,False
5846,52,,200,23:16:41,01:37:41,2022-10-20 23:16:41,True
5847,391,,200,23:25:10,02:45:10,2022-10-20 23:25:10,True
5848,66,,200,01:14:27,04:00:27,2022-10-21 01:14:27,False
5849,329,,200,01:23:52,02:54:52,2022-10-21 01:23:52,True
5850,930,,100,02:42:18,05:41:18,2022-10-21 02:42:18,False
5851,,203,100,02:56:32,03:45:32,2022-10-21 02:56:32,True
5852,499,,100,03:38:20,04:56:20,2022-10-21 03:38:20,False
5853,,92,100,06:46:59,08:47:59,2022-10-21 06:46:59,False
5854,741,,200,07:31:00,10:14:00,2022-10-21 07:31:00,False
5855,,199,200,08:50:00,11:44:00,2022-10-21 08:50:00,True
5856,,214,200,09:30:28,13:19:28,2022-10-21 09:30:28,False
5857,900,,100,09:49:52,11:46:52,2022-10-21 09:49:52,True
5858,217,,100,11:37:20,12:40:20,2022-10-21 11:37:20,True
5859,143,,200,13:10:58,13:49:58,2022-10-21 13:10:58,False
5860,29,,200,13:29:06,15:44:06,2022-10-21 13:29:06,False
5861,,156,200,19:51:02,22:19:02,2022-10-21 19:51:02,True
5862,975,,200,01:16:54,03:04:54,2022-10-22 01:16:54,False
5863,,305,200,01:55:04,02:26:04,2022-10-22 01:55:04,True
5864,1132,,200,06:29:15,10:25:15,2022-10-22 06:29:15,True
5865,,282,100,13:19:11,17:13:11,2022-10-22 13:19:11,True
5866,436,,100,14:01:15,15:01:15,2022-10-22 14:01:15,True
5867,610,,200,16:11:15,16:51:15,2022-10-22 16:11:15,False
5868,429,,200,18:10:42,21:46:42,2022-10-22 18:10:42,False
5869,40,,100,20:22:39,22:44:39,2022-10-22 20:22:39,False
5870,803,,100,23:02:56,23:48:56,2022-10-22 23:02:56,False
5871,1073,,200,00:04:18,00:36:18,2022-10-23 00:04:18,False
5872,257,,200,00:56:24,02:30:24,2022-10-23 00:56:24,True
5873,533,,200,02:57:01,05:32:01,2022-10-23 02:57:01,False
5874,,83,200,05:42:40,08:01:40,2022-10-23 05:42:40,False
5875,268,,100,07:33:11,09:37:11,2022-10-23 07:33:11,False
5876,610,,100,07:38:47,11:22:47,2022-10-23 07:38:47,False
5877,146,,200,10:30:12,12:35:12,2022-10-23 10:30:12,True
5878,,228,100,11:51:51,12:42:51,2022-10-23 11:51:51,False
5879,488,,100,13:37:30,16:18:30,2022-10-23 13:37:30,False
5880,187,,200,21:09:09,00:47:09,2022-10-23 21:09:09,False
5881,137,,100,00:19:56,02:15:56,2022-10-24 00:19:56,False
5882,465,,200,02:00:13,05:57:13,2022-10-24 02:00:13,True
5883,1165,,200,07:18:36,09:56:36,2022-10-24 07:18:36,True
5884,43,,100,07:37:10,08:50:10,2022-10-24 07:37:10,False
5885,327,,100,10:52:53,13:01:53,2022-10-24 10:52:53,False
5886,1012,,200,11:30:17,15:07:17,2022-10-24 11:30:17,True
5887,660,,200,16:44:40,17:28:40,2022-10-24 16:44:40,True
5888,710,,100,19:49:27,22:37:27,2022-10-24 19:49:27,False
5889,698,,200,21:04:31,23:02:31,2022-10-24 21:04:31,True
5890,,151,100,04:03:04,07:24:04,2022-10-25 04:03:04,False
5891,1142,,200,05:43:41,06:33:41,2022-10-25 05:43:41,True
5892,822,,100,08:42:37,10:02:37,2022-10-25 08:42:37,False
5893,1124,,200,09:52:57,13:41:57,2022-10-25 09:52:57,True
5894,,354,100,11:31:58,13:49:58,2022-10-25 11:31:58,False
5895,121,,100,13:21:27,15:20:27,2022-10-25 13:21:27,True
5896,703,,100,19:42:53,22:04:53,2022-10-25 19:42:53,False
5897,181,,100,01:05:11,04:53:11,2022-10-26 01:05:11,True
5898,,211,100,05:26:02,09:11:02,2022-10-26 05:26:02,True
5899,669,,200,07:53:35,09:51:35,2022-10-26 07:53:35,True
5900,1039,,200,13:03:33,14:14:33,2022-10-26 13:03:33,True
5901,424,,100,13:43:47,15:43:47,2022-10-26 13:43:47,True
5902,,248,100,15:18:32,15:57:32,2022-10-26 15:18:32,False
5903,75,,200,18:43:04,21:33:04,2022-10-26 18:43:04,True
5904,132,,100,21:25:39,23:31:39,2022-10-26 21:25:39,False
5905,,87,200,22:47:17,02:18:17,2022-10-26 22:47:17,True
5906,,290,200,06:12:33,07:38:33,2022-10-27 06:12:33,False
5907,,8,200,06:54:25,08:19:25,2022-10-27 06:54:25,False
5908,,268,100,14:23:57,16:51:57,2022-10-27 14:23:57,False
5909,996,,100,16:50:28,18:11:28,2022-10-27 16:50:28,True
5910,1125,,200,17:53:12,20:13:12,2022-10-27 17:53:12,True
5911,724,,200,18:31:39,21:52:39,2022-10-27 18:31:39,False
5912,158,,200,19:07:19,22:12:19,2022-10-27 19:07:19,True
5913,936,,100,02:06:56,05:48:56,2022-10-28 02:06:56,False
5914,763,,100,04:12:14,07:54:14,2022-10-28 04:12:14,False
5915,663,,100,05:37:45,08:57:45,2022-10-28 05:37:45,True
5916,,145,100,10:08:57,13:37:57,2022-10-28 10:08:57,False
5917,937,,200,11:56:28,15:44:28,2022-10-28 11:56:28,True
5918,406,,100,13:32:40,15:16:40,2022-10-28 13:32:40,False
5919,578,,100,20:01:44,22:01:44,2022-10-28 20:01:44,True
5920,632,,200,20:16:59,23:46:59,2022-10-28 20:16:59,False
5921,,45,200,21:22:07,23:24:07,2022-10-28 21:22:07,False
5922,,377,200,21:47:39,22:56:39,2022-10-28 21:47:39,False
5923,,101,100,01:58:00,04:58:00,2022-10-29 01:58:00,False
5924,926,,100,03:46:14,06:19:14,2022-10-29 03:46:14,True
5925,879,,100,11:55:36,15:41:36,2022-10-29 11:55:36,False
5926,1007,,200,13:24:57,15:01:57,2022-10-29 13:24:57,False
5927,386,,200,15:01:12,17:31:12,2022-10-29 15:01:12,False
5928,,55,100,17:49:52,18:53:52,2022-10-29 17:49:52,False
5929,65,,100,23:13:53,00:17:53,2022-10-29 23:13:53,True
5930,371,,100,01:34:04,04:38:04,2022-10-30 01:34:04,False
5931,,278,200,05:38:03,06:11:03,2022-10-30 05:38:03,True
5932,,207,200,07:01:10,10:36:10,2022-10-30 07:01:10,False
5933,121,,100,12:15:57,12:58:57,2022-10-30 12:15:57,True
5934,713,,200,12:37:30,15:14:30,2022-10-30 12:37:30,False
5935,,258,100,16:01:08,16:44:08,2022-10-30 16:01:08,False
5936,,346,100,20:35:38,22:36:38,2022-10-30 20:35:38,True
5937,679,,200,04:12:34,06:29:34,2022-10-31 04:12:34,True
5938,,276,100,05:54:18,08:55:18,2022-10-31 05:54:18,False
5939,404,,100,08:55:25,11:58:25,2022-10-31 08:55:25,False
5940,,337,200,10:49:38,14:25:38,2022-10-31 10:49:38,False
5941,707,,200,11:26:21,13:13:21,2022-10-31 11:26:21,False
5942,750,,200,13:46:07,17:21:07,2022-10-31 13:46:07,False
5943,,313,100,18:50:00,22:27:00,2022-10-31 18:50:00,False
5944,,308,200,20:38:55,22:01:55,2022-10-31 20:38:55,False
5945,651,,100,00:28:05,03:53:05,2022-11-01 00:28:05,False
5946,124,,100,01:03:30,02:59:30,2022-11-01 01:03:30,True
5947,,364,100,05:22:04,09:12:04,2022-11-01 05:22:04,True
5948,,233,100,08:27:59,10:24:59,2022-11-01 08:27:59,False
5949,633,,100,11:52:22,15:36:22,2022-11-01 11:52:22,False
5950,,336,200,17:51:00,19:33:00,2022-11-01 17:51:00,True
5951,621,,200,19:05:13,22:55:13,2022-11-01 19:05:13,True
5952,517,,200,23:50:11,01:41:11,2022-11-01 23:50:11,True
5953,,377,100,04:06:37,06:26:37,2022-11-02 04:06:37,True
5954,656,,200,05:50:27,07:44:27,2022-11-02 05:50:27,False
5955,268,,100,13:52:06,16:50:06,2022-11-02 13:52:06,True
5956,959,,100,15:02:04,16:01:04,2022-11-02 15:02:04,True
5957,,174,200,17:50:18,18:36:18,2022-11-02 17:50:18,True
5958,1170,,200,18:47:19,22:44:19,2022-11-02 18:47:19,False
5959,,39,200,22:33:10,01:38:10,2022-11-02 22:33:10,False
5960,282,,100,23:17:07,03:04:07,2022-11-02 23:17:07,False
5961,,192,100,23:50:52,00:54:52,2022-11-02 23:50:52,False
5962,557,,100,04:50:10,07:57:10,2022-11-03 04:50:10,True
5963,674,,200,10:21:16,13:19:16,2022-11-03 10:21:16,False
5964,756,,200,12:12:48,15:42:48,2022-11-03 12:12:48,True
5965,395,,200,15:08:36,17:41:36,2022-11-03 15:08:36,True
5966,1157,,200,17:02:41,18:45:41,2022-11-03 17:02:41,True
5967,848,,100,18:11:29,20:59:29,2022-11-03 18:11:29,False
5968,376,,200,21:26:44,22:44:44,2022-11-03 21:26:44,False
5969,423,,200,23:28:30,02:55:30,2022-11-03 23:28:30,True
5970,1146,,200,07:50:31,09:47:31,2022-11-04 07:50:31,True
5971,,324,200,15:33:05,18:22:05,2022-11-04 15:33:05,False
5972,226,,100,17:42:36,19:41:36,2022-11-04 17:42:36,False
5973,219,,100,19:22:59,21:34:59,2022-11-04 19:22:59,False
5974,68,,200,23:16:12,00:54:12,2022-11-04 23:16:12,True
5975,161,,200,00:08:13,01:12:13,2022-11-05 00:08:13,False
5976,1022,,100,09:05:12,11:49:12,2022-11-05 09:05:12,False
5977,954,,200,11:33:54,12:21:54,2022-11-05 11:33:54,False
5978,,137,200,12:05:23,15:23:23,2022-11-05 12:05:23,False
5979,,110,200,17:18:06,19:04:06,2022-11-05 17:18:06,False
5980,517,,100,20:02:40,21:05:40,2022-11-05 20:02:40,True
5981,653,,200,23:14:34,02:47:34,2022-11-05 23:14:34,True
5982,,168,200,23:32:25,02:43:25,2022-11-05 23:32:25,True
5983,125,,100,00:48:18,01:46:18,2022-11-06 00:48:18,False
5984,415,,100,02:12:20,04:49:20,2022-11-06 02:12:20,True
5985,70,,100,03:19:10,07:17:10,2022-11-06 03:19:10,False
5986,,381,100,08:57:05,12:17:05,2022-11-06 08:57:05,False
5987,812,,100,12:21:46,15:10:46,2022-11-06 12:21:46,True
5988,206,,100,13:40:49,16:16:49,2022-11-06 13:40:49,True
5989,611,,200,19:48:21,20:43:21,2022-11-06 19:48:21,False
5990,,234,100,20:14:48,23:23:48,2022-11-06 20:14:48,True
5991,,112,100,20:47:56,23:15:56,2022-11-06 20:47:56,False
5992,678,,200,06:04:20,07:09:20,2022-11-07 06:04:20,True
5993,492,,200,08:11:37,09:07:37,2022-11-07 08:11:37,True
5994,,265,200,12:51:11,15:13:11,2022-11-07 12:51:11,True
5995,941,,200,14:09:02,15:52:02,2022-11-07 14:09:02,True
5996,,124,100,16:03:28,18:10:28,2022-11-07 16:03:28,False
5997,515,,200,17:45:14,21:22:14,2022-11-07 17:45:14,False
5998,848,,100,20:26:56,21:55:56,2022-11-07 20:26:56,True
5999,4,,100,01:58:37,04:06:37,2022-11-08 01:58:37,True
6000,,352,100,12:39:33,14:03:33,2022-11-08 12:39:33,True
6001,107,,200,15:17:14,18:55:14,2022-11-08 15:17:14,True
6002,,96,200,15:35:06,19:33:06,2022-11-08 15:35:06,True
6003,1204,,200,17:17:32,20:42:32,2022-11-08 17:17:32,False
6004,389,,200,22:03:15,01:18:15,2022-11-08 22:03:15,True
6005,914,,200,22:09:18,22:58:18,2022-11-08 22:09:18,False
6006,403,,200,22:53:53,02:00:53,2022-11-08 22:53:53,False
6007,319,,200,23:35:25,01:13:25,2022-11-08 23:35:25,True
6008,60,,100,23:45:25,01:06:25,2022-11-08 23:45:25,True
6009,,225,100,06:18:49,07:12:49,2022-11-09 06:18:49,True
6010,,135,100,07:13:47,08:23:47,2022-11-09 07:13:47,False
6011,39,,200,07:17:41,07:47:41,2022-11-09 07:17:41,True
6012,235,,100,18:16:19,20:27:19,2022-11-09 18:16:19,False
6013,,98,200,19:02:40,20:51:40,2022-11-09 19:02:40,False
6014,,190,100,20:59:46,00:46:46,2022-11-09 20:59:46,False
6015,495,,100,22:33:51,00:43:51,2022-11-09 22:33:51,True
6016,576,,200,00:53:14,02:51:14,2022-11-10 00:53:14,False
6017,930,,100,05:04:55,07:45:55,2022-11-10 05:04:55,True
6018,510,,200,06:50:19,08:43:19,2022-11-10 06:50:19,False
6019,,335,200,08:30:11,10:28:11,2022-11-10 08:30:11,False
6020,,155,200,13:13:35,14:44:35,2022-11-10 13:13:35,True
6021,1086,,200,14:22:22,16:41:22,2022-11-10 14:22:22,False
6022,1039,,200,17:05:24,18:25:24,2022-11-10 17:05:24,False
6023,,84,100,17:40:23,18:24:23,2022-11-10 17:40:23,False
6024,,107,100,18:45:06,21:05:06,2022-11-10 18:45:06,True
6025,,308,100,19:08:53,22:05:53,2022-11-10 19:08:53,True
6026,522,,200,01:11:45,02:57:45,2022-11-11 01:11:45,True
6027,130,,100,01:55:33,03:28:33,2022-11-11 01:55:33,False
6028,7,,200,04:49:13,07:20:13,2022-11-11 04:49:13,False
6029,1055,,200,06:09:44,07:18:44,2022-11-11 06:09:44,True
6030,144,,100,07:05:11,09:15:11,2022-11-11 07:05:11,False
6031,590,,200,09:49:55,11:19:55,2022-11-11 09:49:55,False
6032,1003,,200,15:20:20,17:43:20,2022-11-11 15:20:20,True
6033,809,,200,19:13:35,22:52:35,2022-11-11 19:13:35,True
6034,940,,100,02:43:59,05:08:59,2022-11-12 02:43:59,True
6035,504,,100,11:04:38,12:51:38,2022-11-12 11:04:38,False
6036,707,,100,16:02:46,17:02:46,2022-11-12 16:02:46,False
6037,861,,100,16:08:43,19:22:43,2022-11-12 16:08:43,False
6038,675,,100,16:27:01,19:53:01,2022-11-12 16:27:01,False
6039,,92,200,19:50:45,22:17:45,2022-11-12 19:50:45,False
6040,378,,100,20:29:18,21:54:18,2022-11-12 20:29:18,False
6041,718,,100,03:37:55,07:37:55,2022-11-13 03:37:55,False
6042,,102,100,08:19:59,11:37:59,2022-11-13 08:19:59,True
6043,993,,100,09:33:30,12:26:30,2022-11-13 09:33:30,True
6044,,223,100,14:09:15,16:54:15,2022-11-13 14:09:15,False
6045,1123,,100,14:19:27,17:01:27,2022-11-13 14:19:27,True
6046,,200,200,19:34:43,21:50:43,2022-11-13 19:34:43,False
6047,,324,100,21:23:40,22:43:40,2022-11-13 21:23:40,False
6048,,329,200,23:57:47,02:57:47,2022-11-13 23:57:47,False
6049,439,,100,00:36:18,04:09:18,2022-11-14 00:36:18,False
6050,383,,100,01:19:25,03:00:25,2022-11-14 01:19:25,True
6051,868,,200,03:16:43,06:15:43,2022-11-14 03:16:43,True
6052,793,,100,03:50:54,06:26:54,2022-11-14 03:50:54,False
6053,46,,100,04:52:12,08:22:12,2022-11-14 04:52:12,False
6054,223,,100,09:12:55,10:05:55,2022-11-14 09:12:55,True
6055,622,,200,12:04:06,12:47:06,2022-11-14 12:04:06,False
6056,,317,100,12:56:42,13:42:42,2022-11-14 12:56:42,False
6057,1083,,100,13:01:22,14:20:22,2022-11-14 13:01:22,False
6058,384,,100,19:21:24,20:25:24,2022-11-14 19:21:24,False
6059,,121,200,20:11:25,21:50:25,2022-11-14 20:11:25,True
6060,,302,100,20:26:52,21:51:52,2022-11-14 20:26:52,False
6061,23,,200,08:10:32,09:10:32,2022-11-15 08:10:32,False
6062,1081,,200,08:24:39,09:09:39,2022-11-15 08:24:39,True
6063,450,,200,10:23:26,12:29:26,2022-11-15 10:23:26,True
6064,425,,200,11:49:11,13:33:11,2022-11-15 11:49:11,True
6065,963,,100,12:35:34,15:17:34,2022-11-15 12:35:34,False
6066,,350,100,13:03:44,16:41:44,2022-11-15 13:03:44,True
6067,,294,100,13:06:22,15:43:22,2022-11-15 13:06:22,True
6068,155,,200,14:46:59,15:17:59,2022-11-15 14:46:59,True
6069,969,,100,14:59:21,15:47:21,2022-11-15 14:59:21,False
6070,,192,100,19:00:05,21:43:05,2022-11-15 19:00:05,True
6071,347,,200,19:00:49,21:51:49,2022-11-15 19:00:49,True
6072,640,,200,19:13:18,21:51:18,2022-11-15 19:13:18,False
6073,,18,200,19:44:06,22:24:06,2022-11-15 19:44:06,True
6074,,182,100,20:15:41,21:03:41,2022-11-15 20:15:41,True
6075,,56,200,22:25:10,02:08:10,2022-11-15 22:25:10,True
6076,,54,200,22:40:46,02:14:46,2022-11-15 22:40:46,False
6077,405,,200,23:06:17,02:23:17,2022-11-15 23:06:17,False
6078,135,,200,07:12:25,07:52:25,2022-11-16 07:12:25,False
6079,,45,200,14:12:13,14:49:13,2022-11-16 14:12:13,False
6080,957,,200,18:15:38,19:42:38,2022-11-16 18:15:38,False
6081,376,,100,19:13:35,22:29:35,2022-11-16 19:13:35,False
6082,,362,100,03:43:00,05:33:00,2022-11-17 03:43:00,True
6083,976,,200,10:33:22,12:01:22,2022-11-17 10:33:22,True
6084,461,,200,13:29:28,17:07:28,2022-11-17 13:29:28,False
6085,981,,200,14:55:50,17:43:50,2022-11-17 14:55:50,False
