visit_id,customer_id,lead_id,branch_id,entring_datetime,leaving_datetime,purchased
6789,866,,300,4/16/2024 06:38:37,4/16/2024 07:08:37,TRUE
6790,1128,,200,4/16/2024 06:49:06,4/16/2024 10:14:06,FALSE
6791,240,,100,4/16/2024 07:13:37,4/16/2024 08:51:37,FALSE
6792,214,,200,4/16/2024 12:41:45,4/16/2024 15:10:45,TRUE
6793,1025,,200,4/16/2024 14:26:06,4/16/2024 15:03:06,FALSE
6794,446,,200,4/16/2024 14:40:43,4/16/2024 17:08:43,FALSE
6795,220,,100,4/16/2024 14:42:51,4/16/2024 18:12:51,FALSE
6796,902,,100,4/16/2024 15:10:02,4/16/2024 15:42:02,FALSE
6797,1468,,200,4/16/2024 17:21:25,4/16/2024 19:26:25,FALSE
6798,,205,100,4/16/2024 18:22:04,4/16/2024 21:13:04,FALSE
6799,1445,,200,4/16/2024 18:44:13,4/16/2024 22:14:13,FALSE
6800,1428,,200,4/16/2024 20:20:16,4/16/2024 00:04:16,TRUE
6801,272,,100,4/16/2024 20:23:04,4/16/2024 23:44:04,TRUE
6802,1472,,100,4/16/2024 20:51:27,4/16/2024 00:15:27,FALSE
6803,1172,,200,4/16/2024 20:58:57,4/16/2024 23:38:57,TRUE
6804,1396,,100,4/16/2024 22:12:41,4/16/2024 22:59:41,FALSE
6805,97,,100,4/16/2024 22:46:15,4/16/2024 02:42:15,FALSE
6806,,262,200,4/17/2024 01:29:21,4/17/2024 03:57:21,TRUE
6807,147,,200,4/17/2024 03:38:26,4/17/2024 07:30:26,FALSE
6808,7,,200,4/17/2024 05:26:30,4/17/2024 06:15:30,FALSE
6809,888,,200,4/17/2024 05:59:30,4/17/2024 07:22:30,TRUE
6810,212,,200,4/17/2024 07:09:33,4/17/2024 08:25:33,FALSE
6811,315,,100,4/17/2024 07:22:49,4/17/2024 08:12:49,TRUE
6812,335,,100,4/17/2024 07:50:05,4/17/2024 10:20:05,FALSE
6813,1021,,300,4/17/2024 08:30:10,4/17/2024 09:05:10,TRUE
6814,434,,200,4/17/2024 09:36:53,4/17/2024 11:59:53,FALSE
6815,,158,300,4/17/2024 09:51:17,4/17/2024 13:19:17,FALSE
6816,192,,100,4/17/2024 10:30:11,4/17/2024 13:37:11,FALSE
6817,313,,200,4/17/2024 20:48:06,4/17/2024 23:35:06,TRUE
6818,212,,300,4/17/2024 21:45:10,4/17/2024 00:34:10,TRUE
6819,377,,300,4/18/2024 01:27:33,4/18/2024 03:55:33,TRUE
6820,519,,200,4/18/2024 02:20:07,4/18/2024 05:45:07,FALSE
6821,1092,,100,4/18/2024 03:10:10,4/18/2024 04:31:10,TRUE
6822,1282,,300,4/18/2024 03:44:41,4/18/2024 06:02:41,TRUE
6823,1350,,300,4/18/2024 05:30:15,4/18/2024 06:05:15,FALSE
6824,444,,200,4/18/2024 08:31:15,4/18/2024 12:22:15,TRUE
6825,239,,100,4/18/2024 08:53:02,4/18/2024 10:06:02,TRUE
6826,33,,200,4/18/2024 09:27:58,4/18/2024 12:52:58,FALSE
6827,236,,300,4/18/2024 10:23:54,4/18/2024 11:56:54,FALSE
6828,,155,100,4/18/2024 14:05:35,4/18/2024 15:13:35,FALSE
6829,706,,200,4/18/2024 18:29:10,4/18/2024 19:04:10,FALSE
6830,249,,100,4/18/2024 18:53:53,4/18/2024 20:49:53,TRUE
6831,385,,100,4/18/2024 19:36:29,4/18/2024 20:50:29,TRUE
6832,311,,100,4/18/2024 21:10:48,4/18/2024 00:41:48,FALSE
6833,1358,,300,4/18/2024 21:35:11,4/18/2024 22:42:11,TRUE
6834,372,,200,4/18/2024 23:00:53,4/18/2024 01:12:53,TRUE
6835,647,,300,4/19/2024 01:26:32,4/19/2024 02:09:32,FALSE
6836,,285,300,4/19/2024 01:37:44,4/19/2024 04:10:44,TRUE
6837,1290,,200,4/19/2024 01:38:49,4/19/2024 02:12:49,TRUE
6838,865,,100,4/19/2024 01:54:14,4/19/2024 05:36:14,FALSE
6839,830,,100,4/19/2024 02:34:10,4/19/2024 04:42:10,FALSE
6840,,279,200,4/19/2024 05:21:51,4/19/2024 08:10:51,FALSE
6841,103,,100,4/19/2024 05:59:18,4/19/2024 07:44:18,FALSE
6842,447,,100,4/19/2024 06:06:50,4/19/2024 08:08:50,TRUE
6843,490,,100,4/19/2024 06:46:07,4/19/2024 09:13:07,FALSE
6844,1025,,200,4/19/2024 07:52:19,4/19/2024 10:06:19,FALSE
6845,396,,200,4/19/2024 10:21:21,4/19/2024 13:24:21,TRUE
6846,172,,300,4/19/2024 12:07:16,4/19/2024 14:59:16,FALSE
6847,1455,,100,4/19/2024 12:44:38,4/19/2024 16:18:38,TRUE
6848,,275,100,4/19/2024 14:02:11,4/19/2024 15:03:11,TRUE
6849,290,,300,4/19/2024 14:35:12,4/19/2024 18:22:12,TRUE
6850,708,,100,4/19/2024 15:11:03,4/19/2024 18:47:03,FALSE
6851,575,,100,4/19/2024 15:11:56,4/19/2024 17:41:56,TRUE
6852,947,,300,4/19/2024 15:21:15,4/19/2024 16:15:15,TRUE
6853,1148,,300,4/19/2024 15:56:12,4/19/2024 19:45:12,FALSE
6854,1181,,300,4/19/2024 16:22:16,4/19/2024 19:52:16,TRUE
6855,378,,100,4/19/2024 17:08:23,4/19/2024 17:46:23,FALSE
6856,993,,200,4/19/2024 17:18:33,4/19/2024 21:12:33,TRUE
6857,1314,,200,4/19/2024 17:24:31,4/19/2024 17:58:31,FALSE
6858,658,,300,4/19/2024 17:49:03,4/19/2024 19:38:03,FALSE
6859,,250,200,4/19/2024 17:49:10,4/19/2024 21:41:10,TRUE
6860,1076,,300,4/19/2024 19:12:09,4/19/2024 23:06:09,FALSE
6861,,314,100,4/19/2024 19:31:38,4/19/2024 20:17:38,FALSE
6862,592,,200,4/19/2024 20:00:45,4/19/2024 21:11:45,FALSE
6863,1120,,100,4/19/2024 20:27:35,4/19/2024 22:58:35,TRUE
6864,406,,300,4/19/2024 20:33:33,4/19/2024 23:17:33,TRUE
6865,792,,300,4/19/2024 21:17:08,4/19/2024 23:34:08,FALSE
6866,151,,200,4/19/2024 23:22:11,4/19/2024 01:11:11,FALSE
6867,65,,300,4/19/2024 23:40:33,4/19/2024 00:49:33,TRUE
6868,288,,300,4/20/2024 00:52:53,4/20/2024 03:31:53,TRUE
6869,1120,,300,4/20/2024 01:13:33,4/20/2024 02:36:33,FALSE
6870,210,,100,4/20/2024 03:09:13,4/20/2024 06:23:13,TRUE
6871,375,,200,4/20/2024 05:51:37,4/20/2024 07:06:37,TRUE
6872,1346,,100,4/20/2024 06:21:18,4/20/2024 09:36:18,FALSE
6873,22,,100,4/20/2024 09:13:41,4/20/2024 13:00:41,TRUE
6874,515,,300,4/20/2024 11:44:56,4/20/2024 14:20:56,TRUE
6875,1096,,200,4/20/2024 11:52:30,4/20/2024 13:24:30,FALSE
6876,1179,,100,4/20/2024 14:01:28,4/20/2024 16:17:28,TRUE
6877,901,,100,4/20/2024 14:01:50,4/20/2024 16:29:50,FALSE
6878,598,,100,4/20/2024 14:44:54,4/20/2024 17:33:54,FALSE
6879,1162,,200,4/20/2024 15:35:33,4/20/2024 17:47:33,FALSE
6880,59,,300,4/20/2024 18:18:32,4/20/2024 21:35:32,TRUE
6881,842,,100,4/20/2024 18:24:12,4/20/2024 21:45:12,FALSE
6882,820,,200,4/20/2024 19:20:52,4/20/2024 20:53:52,TRUE
6883,863,,100,4/20/2024 19:30:17,4/20/2024 21:03:17,FALSE
6884,958,,100,4/20/2024 20:25:31,4/20/2024 22:51:31,TRUE
6885,1367,,100,4/20/2024 20:46:11,4/20/2024 21:47:11,FALSE
6886,847,,200,4/20/2024 21:03:37,4/20/2024 21:49:37,TRUE
6887,78,,100,4/20/2024 23:44:04,4/20/2024 00:59:04,FALSE
6888,,329,300,4/21/2024 00:31:00,4/21/2024 01:30:00,TRUE
6889,626,,300,4/21/2024 02:10:10,4/21/2024 04:41:10,FALSE
6890,820,,300,4/21/2024 03:47:27,4/21/2024 05:22:27,TRUE
6891,1467,,200,4/21/2024 04:17:50,4/21/2024 08:13:50,TRUE
6892,1200,,300,4/21/2024 08:04:40,4/21/2024 09:42:40,FALSE
6893,78,,100,4/21/2024 08:26:00,4/21/2024 10:56:00,TRUE
6894,330,,100,4/21/2024 08:35:27,4/21/2024 09:12:27,FALSE
6895,,236,100,4/21/2024 09:48:34,4/21/2024 10:21:34,TRUE
6896,1264,,100,4/21/2024 10:47:42,4/21/2024 13:14:42,TRUE
6897,1450,,200,4/21/2024 11:29:18,4/21/2024 13:36:18,FALSE
6898,1016,,300,4/21/2024 11:34:15,4/21/2024 13:24:15,TRUE
6899,137,,100,4/21/2024 16:27:34,4/21/2024 18:33:34,TRUE
6900,842,,100,4/21/2024 18:18:07,4/21/2024 22:05:07,TRUE
6901,1104,,300,4/21/2024 20:10:15,4/21/2024 22:13:15,TRUE
6902,885,,300,4/21/2024 23:10:22,4/21/2024 00:51:22,FALSE
6903,538,,100,4/21/2024 23:24:29,4/21/2024 02:49:29,TRUE
6904,152,,300,4/22/2024 00:02:23,4/22/2024 03:00:23,FALSE
6905,838,,300,4/22/2024 00:39:53,4/22/2024 03:26:53,FALSE
6906,312,,300,4/22/2024 02:00:02,4/22/2024 05:47:02,TRUE
6907,,288,200,4/22/2024 02:45:10,4/22/2024 03:16:10,TRUE
6908,433,,200,4/22/2024 05:09:07,4/22/2024 07:20:07,FALSE
6909,821,,100,4/22/2024 05:11:48,4/22/2024 08:41:48,FALSE
6910,1092,,300,4/22/2024 05:35:21,4/22/2024 08:05:21,TRUE
6911,744,,200,4/22/2024 06:11:48,4/22/2024 07:56:48,TRUE
6912,222,,200,4/22/2024 06:18:40,4/22/2024 09:02:40,TRUE
6913,,12,200,4/22/2024 06:32:19,4/22/2024 08:47:19,FALSE
6914,692,,100,4/22/2024 06:44:41,4/22/2024 07:15:41,TRUE
6915,688,,200,4/22/2024 10:53:34,4/22/2024 13:54:34,FALSE
6916,21,,100,4/22/2024 11:08:46,4/22/2024 14:06:46,FALSE
6917,434,,300,4/22/2024 13:25:55,4/22/2024 15:27:55,FALSE
6918,619,,200,4/22/2024 16:47:04,4/22/2024 19:49:04,FALSE
6919,1208,,200,4/22/2024 18:14:31,4/22/2024 20:52:31,FALSE
6920,866,,100,4/22/2024 20:54:01,4/22/2024 22:50:01,FALSE
6921,122,,200,4/23/2024 00:09:28,4/23/2024 03:49:28,FALSE
6922,1330,,100,4/23/2024 01:06:59,4/23/2024 01:45:59,TRUE
6923,716,,300,4/23/2024 02:58:31,4/23/2024 03:45:31,FALSE
6924,1085,,300,4/23/2024 03:18:35,4/23/2024 05:47:35,TRUE
6925,1040,,300,4/23/2024 03:37:14,4/23/2024 04:44:14,TRUE
6926,1495,,200,4/23/2024 04:55:36,4/23/2024 07:18:36,TRUE
6927,1300,,300,4/23/2024 05:30:18,4/23/2024 09:20:18,TRUE
6928,37,,100,4/23/2024 09:07:11,4/23/2024 09:37:11,FALSE
6929,345,,100,4/23/2024 10:26:00,4/23/2024 11:37:00,TRUE
6930,447,,300,4/23/2024 12:16:39,4/23/2024 13:38:39,TRUE
6931,,67,300,4/23/2024 12:35:33,4/23/2024 13:28:33,FALSE
6932,,326,300,4/23/2024 14:17:11,4/23/2024 16:04:11,TRUE
6933,,340,300,4/23/2024 17:19:24,4/23/2024 17:55:24,TRUE
6934,1098,,100,4/23/2024 20:11:36,4/23/2024 22:33:36,FALSE
6935,1372,,100,4/23/2024 22:02:54,4/23/2024 01:08:54,TRUE
6936,717,,300,4/24/2024 01:08:07,4/24/2024 03:43:07,TRUE
6937,68,,100,4/24/2024 02:07:47,4/24/2024 05:00:47,FALSE
6938,1017,,200,4/24/2024 02:46:15,4/24/2024 04:05:15,FALSE
6939,,309,200,4/24/2024 05:01:47,4/24/2024 06:38:47,FALSE
6940,964,,200,4/24/2024 05:40:30,4/24/2024 08:25:30,FALSE
6941,145,,200,4/24/2024 07:21:15,4/24/2024 10:24:15,TRUE
6942,546,,200,4/24/2024 09:07:56,4/24/2024 11:46:56,FALSE
6943,,150,300,4/24/2024 09:54:06,4/24/2024 12:30:06,FALSE
6944,1215,,300,4/24/2024 10:54:17,4/24/2024 14:00:17,FALSE
6945,1275,,200,4/24/2024 13:48:15,4/24/2024 16:47:15,TRUE
6946,1492,,300,4/24/2024 16:37:58,4/24/2024 17:52:58,TRUE
6947,,272,100,4/24/2024 18:11:43,4/24/2024 19:59:43,TRUE
6948,1465,,300,4/24/2024 20:24:44,4/24/2024 21:10:44,TRUE
6949,185,,300,4/24/2024 20:41:11,4/24/2024 21:33:11,FALSE
6950,784,,200,4/25/2024 02:32:03,4/25/2024 03:30:03,FALSE
6951,506,,300,4/25/2024 03:28:04,4/25/2024 05:27:04,TRUE
6952,1257,,200,4/25/2024 04:17:37,4/25/2024 04:55:37,TRUE
6953,165,,200,4/25/2024 06:38:26,4/25/2024 09:17:26,TRUE
6954,371,,300,4/25/2024 07:11:07,4/25/2024 10:44:07,TRUE
6955,1439,,100,4/25/2024 07:51:49,4/25/2024 10:12:49,TRUE
6956,,66,300,4/25/2024 08:24:09,4/25/2024 11:00:09,TRUE
6957,1440,,100,4/25/2024 10:32:58,4/25/2024 12:45:58,FALSE
6958,708,,100,4/25/2024 12:19:08,4/25/2024 15:34:08,FALSE
6959,1254,,300,4/25/2024 13:13:25,4/25/2024 14:04:25,TRUE
6960,356,,100,4/25/2024 13:20:13,4/25/2024 14:57:13,FALSE
6961,1082,,300,4/25/2024 14:49:22,4/25/2024 18:17:22,FALSE
6962,1379,,200,4/25/2024 17:25:15,4/25/2024 18:19:15,FALSE
6963,1471,,200,4/25/2024 18:26:33,4/25/2024 22:15:33,TRUE
6964,,319,300,4/25/2024 19:51:13,4/25/2024 23:43:13,TRUE
6965,,294,300,4/25/2024 20:46:42,4/25/2024 22:41:42,TRUE
6966,94,,300,4/25/2024 23:09:12,4/25/2024 00:27:12,FALSE
6967,,324,300,4/26/2024 00:45:59,4/26/2024 03:08:59,FALSE
6968,1391,,100,4/26/2024 00:53:32,4/26/2024 04:26:32,TRUE
6969,1471,,300,4/26/2024 02:42:54,4/26/2024 05:58:54,FALSE
6970,442,,100,4/26/2024 02:57:32,4/26/2024 05:08:32,FALSE
6971,652,,200,4/26/2024 05:14:37,4/26/2024 07:06:37,TRUE
6972,303,,200,4/26/2024 08:50:03,4/26/2024 12:11:03,TRUE
6973,,263,200,4/26/2024 10:57:35,4/26/2024 12:46:35,TRUE
6974,580,,300,4/26/2024 11:01:16,4/26/2024 12:12:16,FALSE
6975,75,,300,4/26/2024 11:35:19,4/26/2024 12:55:19,TRUE
6976,1323,,200,4/26/2024 12:27:33,4/26/2024 15:55:33,TRUE
6977,,248,100,4/26/2024 14:19:02,4/26/2024 18:12:02,TRUE
6978,258,,100,4/26/2024 15:16:01,4/26/2024 17:58:01,TRUE
6979,48,,200,4/26/2024 16:10:44,4/26/2024 18:50:44,FALSE
6980,437,,200,4/26/2024 17:48:16,4/26/2024 21:37:16,FALSE
6981,1103,,100,4/26/2024 20:54:38,4/26/2024 22:34:38,TRUE
6982,1366,,300,4/26/2024 21:23:36,4/26/2024 23:47:36,FALSE
6983,1139,,200,4/26/2024 22:11:12,4/26/2024 01:56:12,TRUE
6984,426,,200,4/26/2024 22:19:30,4/26/2024 00:26:30,FALSE
6985,778,,100,4/26/2024 23:21:52,4/26/2024 01:08:52,TRUE
6986,1172,,100,4/27/2024 00:46:44,4/27/2024 02:11:44,TRUE
6987,,305,100,4/27/2024 01:34:21,4/27/2024 04:58:21,TRUE
6988,891,,200,4/27/2024 02:28:18,4/27/2024 04:09:18,TRUE
6989,1096,,100,4/27/2024 03:55:08,4/27/2024 05:30:08,TRUE
6990,616,,200,4/27/2024 05:31:57,4/27/2024 09:15:57,TRUE
6991,1095,,300,4/27/2024 06:00:41,4/27/2024 06:58:41,FALSE
6992,,281,100,4/27/2024 06:24:24,4/27/2024 09:29:24,FALSE
6993,144,,100,4/27/2024 08:17:58,4/27/2024 12:08:58,FALSE
6994,68,,200,4/27/2024 08:30:37,4/27/2024 11:20:37,FALSE
6995,509,,100,4/27/2024 10:16:27,4/27/2024 13:05:27,FALSE
6996,1458,,100,4/27/2024 10:43:54,4/27/2024 11:53:54,FALSE
6997,1460,,200,4/27/2024 12:39:38,4/27/2024 14:42:38,TRUE
6998,852,,100,4/27/2024 13:49:06,4/27/2024 17:06:06,TRUE
6999,537,,300,4/27/2024 13:59:07,4/27/2024 17:31:07,TRUE
7000,799,,200,4/27/2024 15:51:59,4/27/2024 18:08:59,TRUE
7001,897,,300,4/27/2024 18:53:00,4/27/2024 20:09:00,TRUE
7002,1407,,200,4/27/2024 19:32:03,4/27/2024 20:05:03,FALSE
7003,1256,,100,4/27/2024 21:59:56,4/27/2024 22:33:56,TRUE
7004,241,,300,4/27/2024 23:29:24,4/27/2024 00:59:24,TRUE
7005,641,,100,4/27/2024 23:49:52,4/27/2024 02:29:52,TRUE
7006,1406,,300,4/28/2024 00:29:25,4/28/2024 03:55:25,TRUE
7007,628,,200,4/28/2024 02:20:09,4/28/2024 05:06:09,FALSE
7008,934,,300,4/28/2024 02:35:51,4/28/2024 03:12:51,TRUE
7009,1257,,100,4/28/2024 03:09:49,4/28/2024 05:09:49,TRUE
7010,,92,100,4/28/2024 04:35:33,4/28/2024 05:57:33,TRUE
7011,697,,100,4/28/2024 05:03:11,4/28/2024 07:53:11,TRUE
7012,275,,300,4/28/2024 06:57:31,4/28/2024 10:15:31,FALSE
7013,14,,300,4/28/2024 07:22:13,4/28/2024 11:05:13,FALSE
7014,,43,100,4/28/2024 12:33:10,4/28/2024 15:52:10,FALSE
7015,301,,100,4/28/2024 13:26:44,4/28/2024 14:08:44,TRUE
7016,367,,100,4/28/2024 15:10:41,4/28/2024 18:09:41,TRUE
7017,341,,100,4/28/2024 15:45:11,4/28/2024 17:34:11,TRUE
7018,,270,100,4/28/2024 16:11:44,4/28/2024 19:11:44,TRUE
7019,108,,100,4/28/2024 18:36:05,4/28/2024 19:50:05,TRUE
7020,317,,100,4/28/2024 20:13:39,4/28/2024 23:27:39,FALSE
7021,699,,100,4/28/2024 20:34:46,4/28/2024 00:34:46,FALSE
7022,531,,200,4/28/2024 20:37:55,4/28/2024 22:12:55,FALSE
7023,1473,,300,4/28/2024 20:49:41,4/28/2024 23:32:41,FALSE
7024,958,,300,4/28/2024 21:20:00,4/28/2024 00:57:00,FALSE
7025,249,,100,4/28/2024 22:12:55,4/28/2024 01:05:55,FALSE
7026,1000,,300,4/29/2024 05:36:39,4/29/2024 08:32:39,TRUE
7027,633,,200,4/29/2024 05:40:41,4/29/2024 08:36:41,FALSE
7028,1367,,200,4/29/2024 08:32:34,4/29/2024 10:51:34,TRUE
7029,389,,200,4/29/2024 08:51:49,4/29/2024 11:02:49,FALSE
7030,912,,200,4/29/2024 10:05:53,4/29/2024 11:53:53,FALSE
7031,1337,,300,4/29/2024 11:00:23,4/29/2024 12:29:23,FALSE
7032,803,,300,4/29/2024 12:13:16,4/29/2024 14:52:16,TRUE
7033,25,,100,4/29/2024 14:08:08,4/29/2024 15:50:08,TRUE
7034,1118,,200,4/29/2024 15:06:20,4/29/2024 17:23:20,TRUE
7035,900,,300,4/29/2024 15:20:21,4/29/2024 17:27:21,TRUE
7036,352,,300,4/29/2024 18:17:27,4/29/2024 20:54:27,FALSE
7037,1507,,100,4/29/2024 19:15:20,4/29/2024 20:48:20,FALSE
7038,595,,200,4/29/2024 19:30:40,4/29/2024 23:13:40,TRUE
7039,518,,200,4/29/2024 20:26:00,4/29/2024 21:00:00,FALSE
7040,63,,100,4/29/2024 22:09:58,4/29/2024 23:09:58,FALSE
7041,744,,300,4/29/2024 23:10:06,4/29/2024 01:56:06,TRUE
7042,1080,,200,4/30/2024 00:44:29,4/30/2024 03:56:29,TRUE
7043,,167,100,4/30/2024 01:34:55,4/30/2024 02:47:55,FALSE
7044,1016,,100,4/30/2024 03:05:53,4/30/2024 03:51:53,TRUE
7045,351,,300,4/30/2024 04:57:47,4/30/2024 05:48:47,FALSE
7046,1108,,100,4/30/2024 06:23:43,4/30/2024 07:47:43,FALSE
7047,803,,200,4/30/2024 07:01:52,4/30/2024 08:35:52,TRUE
7048,641,,100,4/30/2024 10:05:01,4/30/2024 13:03:01,TRUE
7049,522,,300,4/30/2024 14:12:00,4/30/2024 16:13:00,TRUE
7050,56,,300,4/30/2024 14:57:17,4/30/2024 18:28:17,FALSE
7051,367,,100,4/30/2024 15:41:17,4/30/2024 16:19:17,TRUE
7052,740,,300,4/30/2024 16:22:34,4/30/2024 19:15:34,FALSE
7053,1386,,200,4/30/2024 16:39:15,4/30/2024 20:06:15,TRUE
7054,963,,300,4/30/2024 18:20:03,4/30/2024 21:48:03,FALSE
7055,1372,,200,4/30/2024 18:25:32,4/30/2024 21:27:32,FALSE
7056,,288,300,4/30/2024 21:54:57,4/30/2024 22:35:57,FALSE
7057,,214,300,4/30/2024 22:30:18,4/30/2024 02:15:18,FALSE
7058,,186,300,5/1/2024 00:33:50,5/1/2024 02:02:50,TRUE
7059,,238,100,5/1/2024 01:07:04,5/1/2024 02:48:04,FALSE
7060,1506,,100,5/1/2024 01:13:58,5/1/2024 02:03:58,TRUE
7061,563,,300,5/1/2024 02:00:26,5/1/2024 04:50:26,TRUE
7062,1215,,100,5/1/2024 02:50:30,5/1/2024 05:27:30,FALSE
7063,1419,,200,5/1/2024 06:17:46,5/1/2024 07:36:46,TRUE
7064,1354,,300,5/1/2024 07:41:41,5/1/2024 11:26:41,TRUE
7065,,122,200,5/1/2024 08:06:22,5/1/2024 10:44:22,FALSE
7066,1476,,200,5/1/2024 08:40:16,5/1/2024 12:01:16,FALSE
7067,1410,,300,5/1/2024 08:42:08,5/1/2024 10:19:08,FALSE
7068,,224,200,5/1/2024 09:17:49,5/1/2024 11:24:49,FALSE
7069,323,,100,5/1/2024 10:43:26,5/1/2024 11:27:26,TRUE
7070,157,,300,5/1/2024 11:09:33,5/1/2024 14:03:33,TRUE
7071,737,,200,5/1/2024 14:04:26,5/1/2024 14:46:26,FALSE
7072,1502,,100,5/1/2024 17:46:00,5/1/2024 20:26:00,FALSE
7073,214,,200,5/1/2024 18:24:26,5/1/2024 21:29:26,FALSE
7074,998,,300,5/1/2024 22:08:19,5/1/2024 01:40:19,FALSE
7075,488,,100,5/1/2024 22:18:41,5/1/2024 23:18:41,FALSE
7076,548,,100,5/1/2024 23:45:41,5/1/2024 03:24:41,FALSE
7077,,324,300,5/2/2024 02:12:54,5/2/2024 04:17:54,TRUE
7078,56,,100,5/2/2024 02:37:31,5/2/2024 03:20:31,TRUE
7079,1368,,200,5/2/2024 07:01:54,5/2/2024 09:57:54,FALSE
7080,1279,,100,5/2/2024 07:11:16,5/2/2024 10:38:16,TRUE
7081,328,,100,5/2/2024 08:31:24,5/2/2024 11:02:24,TRUE
7082,995,,100,5/2/2024 09:07:06,5/2/2024 10:30:06,TRUE
7083,1075,,200,5/2/2024 10:18:00,5/2/2024 11:07:00,FALSE
7084,23,,200,5/2/2024 10:19:11,5/2/2024 13:14:11,TRUE
7085,731,,200,5/2/2024 11:29:46,5/2/2024 12:56:46,TRUE
7086,528,,300,5/2/2024 12:21:32,5/2/2024 15:59:32,TRUE
7087,,251,100,5/2/2024 13:33:54,5/2/2024 15:23:54,TRUE
7088,719,,200,5/2/2024 14:04:01,5/2/2024 16:56:01,TRUE
7089,132,,300,5/2/2024 16:40:22,5/2/2024 20:02:22,TRUE
7090,619,,100,5/2/2024 17:58:27,5/2/2024 20:51:27,TRUE
7091,972,,300,5/2/2024 18:48:53,5/2/2024 22:23:53,TRUE
7092,1352,,300,5/2/2024 20:39:30,5/2/2024 23:33:30,TRUE
7093,222,,200,5/3/2024 04:37:41,5/3/2024 07:04:41,TRUE
7094,745,,200,5/3/2024 06:09:26,5/3/2024 07:15:26,TRUE
7095,598,,200,5/3/2024 08:20:52,5/3/2024 09:27:52,TRUE
7096,884,,300,5/3/2024 08:51:52,5/3/2024 10:38:52,FALSE
7097,1223,,200,5/3/2024 09:42:08,5/3/2024 11:04:08,FALSE
7098,1401,,100,5/3/2024 10:36:34,5/3/2024 14:03:34,FALSE
7099,404,,100,5/3/2024 11:33:35,5/3/2024 12:16:35,FALSE
7100,1284,,300,5/3/2024 11:57:06,5/3/2024 15:26:06,TRUE
7101,398,,200,5/3/2024 13:38:24,5/3/2024 15:52:24,TRUE
7102,130,,100,5/3/2024 15:40:10,5/3/2024 16:59:10,FALSE
7103,1295,,200,5/3/2024 15:50:48,5/3/2024 17:56:48,TRUE
7104,,349,100,5/3/2024 17:00:19,5/3/2024 20:56:19,TRUE
7105,,162,100,5/3/2024 17:08:49,5/3/2024 21:04:49,FALSE
7106,538,,200,5/3/2024 19:04:21,5/3/2024 20:20:21,FALSE
7107,1111,,200,5/3/2024 21:21:41,5/3/2024 23:50:41,FALSE
7108,945,,300,5/3/2024 21:33:10,5/3/2024 23:45:10,TRUE
7109,436,,100,5/3/2024 23:41:51,5/3/2024 01:57:51,TRUE
7110,1038,,300,5/4/2024 02:21:41,5/4/2024 03:33:41,FALSE
7111,885,,300,5/4/2024 07:40:23,5/4/2024 11:09:23,TRUE
7112,,322,300,5/4/2024 08:10:35,5/4/2024 11:45:35,TRUE
7113,,18,300,5/4/2024 09:55:33,5/4/2024 10:43:33,FALSE
7114,1255,,200,5/4/2024 11:03:10,5/4/2024 14:23:10,FALSE
7115,605,,100,5/4/2024 14:29:15,5/4/2024 17:45:15,FALSE
7116,453,,200,5/4/2024 18:19:14,5/4/2024 20:39:14,TRUE
7117,534,,200,5/4/2024 20:11:22,5/4/2024 22:13:22,FALSE
7118,1071,,200,5/4/2024 20:29:46,5/4/2024 23:28:46,FALSE
7119,1262,,300,5/4/2024 22:33:49,5/4/2024 00:34:49,FALSE
7120,977,,100,5/5/2024 00:47:38,5/5/2024 01:54:38,FALSE
7121,541,,200,5/5/2024 01:09:51,5/5/2024 04:09:51,FALSE
7122,,286,200,5/5/2024 04:03:58,5/5/2024 05:33:58,TRUE
7123,36,,100,5/5/2024 04:55:41,5/5/2024 07:12:41,FALSE
7124,,181,200,5/5/2024 05:21:57,5/5/2024 07:29:57,TRUE
7125,,361,100,5/5/2024 05:33:52,5/5/2024 08:44:52,TRUE
7126,664,,100,5/5/2024 06:03:26,5/5/2024 08:18:26,FALSE
7127,,357,200,5/5/2024 10:58:13,5/5/2024 11:42:13,TRUE
7128,,274,200,5/5/2024 12:04:17,5/5/2024 15:48:17,FALSE
7129,179,,100,5/5/2024 13:13:06,5/5/2024 16:37:06,TRUE
7130,459,,300,5/5/2024 15:09:58,5/5/2024 17:45:58,FALSE
7131,1294,,200,5/5/2024 17:20:19,5/5/2024 20:31:19,FALSE
7132,1211,,100,5/5/2024 18:52:57,5/5/2024 20:44:57,TRUE
7133,,203,100,5/5/2024 19:18:14,5/5/2024 21:22:14,FALSE
7134,212,,200,5/5/2024 19:19:48,5/5/2024 22:21:48,TRUE
7135,1520,,300,5/5/2024 20:17:09,5/5/2024 00:08:09,TRUE
7136,476,,300,5/5/2024 21:11:36,5/5/2024 00:36:36,FALSE
7137,599,,100,5/5/2024 21:44:23,5/5/2024 00:50:23,FALSE
7138,66,,300,5/5/2024 22:00:00,5/5/2024 00:11:00,TRUE
7139,625,,200,5/5/2024 22:03:15,5/5/2024 01:07:15,TRUE
7140,852,,300,5/5/2024 22:41:13,5/5/2024 23:27:13,FALSE
7141,653,,200,5/6/2024 02:26:32,5/6/2024 03:26:32,FALSE
7142,389,,100,5/6/2024 03:23:58,5/6/2024 07:16:58,FALSE
7143,867,,100,5/6/2024 03:29:54,5/6/2024 05:20:54,TRUE
